title_norm,label_1,level_2
سر کنترلر تولید,3,31
مکانیسین اویونیک سطح 1,3,31
تکنسین برق بازرسی فنی,3,31
مامور مخابرات,3,35
مسئول فنی بافندگی سه مخملبافی,3,31
تکنسین تعمیرات الکتریک ابزاردقیق,3,31
تکنسین تعمیرات نوبتکاری برق,3,31
مسئول تعمیرات برق واحدهای پلیمری,3,31
کاردان افکارسنجی وپاسخگویی به ذینفعان,3,33
کنترلرنخ نهایی,3,31
تکنسین نگهداری وتعمیرات تاسیسات برق و مکانیک,3,31
تکنسین ازمایشگاه متالوژی,3,31
کنترلرکمی کیفی بسته بندی,3,31
تکنسین نوبتکاری نگهداری و تعمیرات مکانیک,3,31
تکنسین ارشد تعمیرات مکانیک چیلر,3,31
تکنسین کنترل کیفیت کنترل کیفیت,3,31
تکنسین ارشد نوبتکار برق,3,31
کاردان فنی ساخت فیکسچرها,3,31
مسئول تولید فوم,3,31
مسئول حفاظت فنی و ایمنی,3,31
اپراتور آزمایشگاه شیمی و فیزیک,3,31
بازرس کنترل کیفیت ریخته گری,3,31
بازرس کیفیت,3,31
تکنسین شیفت رفع معایب پست های فشارقوی انتقال و فوق توزیع,3,31
تکنسین قرص سازی,3,32
مسئول کنترل مخزنسازی سریسازی,3,31
مسیول آزمایشگاه مکانیک ونمونه سازی,3,31
اداره سیر و حرکت اداره کل راه اهن یزد کاردان کنترل ترافیک مرکزی,3,33
تکنسین تست و راه اندازی پستهای فشار قوی,3,31
مسئول برنامه ریزی و کنترل تولید inj,3,33
مسئول برق والکترونیک,3,31
مسئول ریخته گری فلزات آهنی,3,31
ipتکنسین نگهداری و تعمیرات توربو ژنراتور,3,31
تکنسین تعمیربرق وتاسیسات,3,31
تکنسین تراشکاری مکانیک آزمایشگاه مرکزی,3,31
افسر ارشد آتش نشانی نوبتکار بهداشت،ایمنی و محیط زیستhse,3,31
تکنسین تعمیرات پست های فشارقوی فوق توزیع,3,31
تکنسین سیم پیچی والکترومکانیک,3,31
مسئول امور قطار نجات,3,31
اداره امور ناوگان اداره کل راه اهن شمالغرب متصدی تعمیرات لکوموتیو,3,31
تکنسین کوره,3,31
کاردان ارشد فنی مهندسی,3,31
اداره سیر و حرکت اداره کل راه اهن اراک کنترلر ترافیک,3,31
کاردان آمارگرکنترل مونتاژ,3,33
کارشناس ناظر خط,3,31
کارشناس نظارت ابزاردقیق,3,31
سرویسکار اتوماسیون و شبکه,3,35
کاردان مسئول نظارت برسیستمهای مخابراتی,3,35
کنترولرمراحل تولیدازمایشی,3,31
اداره سیر و حرکت اداره کل راه اهن هرمزگان کنترلر ترافیک,3,31
کنترل فنی ناوگان,3,31
نظارت بر اجرا,3,31
تکنسین مسئول بازدید وسرویس لوازم اندازه گیری مصارف سنگین,3,31
تکنسین استخراج زغال سنگ,3,31
تکنسین برنامه ریزی ناحیه آهن سازی,3,31
فن ورزی فنی و مهندسی,3,31
مسئول نگهداری و تعمیرات ابزار دقیق,3,31
مسئول تعمیرات ماشین الات رتاسیون,3,31
تکنسین روانکاری,3,31
تکنسین شیفت انبار محصولات اکریلیک,3,33
مسئول ماشینهای پرس,3,31
تکنسین تعمیرات خطوط هوایی,3,31
تکنسین تعمیرات وسایل مخابراتی,3,35
تکنسین ارشد نت قالب,3,31
فن ورزبرق والکترونیک,3,31
متصدی خدمات کامپیوتری,3,35
گروه نظارت بر خط و سازه های فنی اداره کل راه اهن یزد کارشناس نظ,3,31
تکنسین تعمیرات برق واحدهای شیمیایی,3,31
تکنسین تعمیرات مکانیک برج خنک کن,3,31
تکنسین تعمیرات مکانیک ناحیه انرژی و سیالات,3,31
تکنسین تولید نیروگاه بخش مهندسی,3,31
تکنسین بهره برداری اکریلیک,3,31
تکنسین تجربی رادیولوژی,3,32
تکنیسین تولید کویل,3,31
تکنیسین مکانیک برق فشارقوی,3,31
کاردان برنامه ریزی و مدیریت پروژه,3,33
تکنسین نگهداری و تعمیرات نیوماتیک,3,31
تکنسین نگهداری وتعمیرات پستهای فشارقوی,3,31
تکنسین کلین,3,31
تکنیسین شیفت عملیات دمنده ها,3,31
کاردان یا تکنیسین هوشبری,3,32
تکنسین دیسپاچری,3,31
تکنسین رسیدگی به صورت وضعیت ها,3,33
تکنسین سنجش ایمنی و اثربخشی,3,31
تکنسین ارشد آزمایشگاه ابزار دقیق,3,31
تکنسین ارشد تولید کوره,3,31
تکنسین ارشد مکانیک ذغال,3,31
کاردان تعمیرات تجهیزات دوار منطقه تحت کنترل,3,31
کارشناس اموربسیج دانش اموزی,3,34
کارشناس مسئول آمار نیروی انسانی,3,33
آزمایشگاه مرکزی کارورز مرتبه,3,31
برنامه ریز دربرنامه ریزی وکنترل تولید,3,33
تکنیسین نصب و راه اندازی شبکه انتقال,3,35
سرپرست ارشدمکانیک ماشینهای کاغذ,3,31
تکنسین ارشد تعمیر و آماده سازی غلطک,3,31
تکنسین ارشدبرق جرثقیل,3,31
کارشناس کیفیت دریافت کالا و کلیم,3,31
کارشناس برنامه ریزی و کنترل تولید ماهک پوسته و مونتاژ,3,33
کاردان تعرفه و اسناد پزشکی,3,32
مسئول نوبتکاری آزمایشگاه,3,31
کنترلرفنی,3,31
تکنسین ارشد اتوماسیون نیروگاهها,3,31
مسئول مکانیک فشاری بویلر نیروگاه بخار,3,31
کارشناس برنامه ریزی خدمات پشتیبانی,3,33
کارشناس عملیات راهنمایی,3,33
تکنسین تاسیسات بیمارستان,3,31
کارشناس خرید استراتژیک امورسازمانها,3,33
کارشناس امور رفاهی و خدمات,3,33
کارشناس عملیات بندری,3,33
کارشناس برنامه ریزی حمل ونقل صادرات,3,33
کارشناس کنترل شعبه,3,33
کارشناس ثبت اسناد و شناسایی,3,33
تکنسین تعمیرات دوره ای پستهای انتقال,3,31
کارشناس خرید مواد اولیه اساسی,3,33
کاردان اندامهای مصنوعی,3,32
مسئول نگهداری و تعمیرات آنالایزرها,3,31
مسئول پخش منطقه,3,33
مسئول نگهداری و تعمیرات لوکوموتیو تونل,3,31
تکنسین تعمیرات مکانیک دروگرها صحرایی,3,31
مسئول شیفت ایمنی,3,31
اپراتور پست فشار قوی برق,3,31
کارشناس سیستم های سمپاشی,3,31
کارشناس ناظر پستهای فوق توزیع,3,31
کارشناس نت ساختمان و تاسیسات,3,31
کارشناس فنی تعمیرات مرکزی مرکز تعمیرات برق ک,3,31
کارشناس ماشین الات مکانیزه,3,31
تکنسین تلفن,3,35
کاردان مسئول نصب و راه اندازی سیستمهای مخابراتی,3,35
کاردان آمار و مطالعات بازرگانی,3,33
کمک کارشناس بازاریابی و فروش و وصول مطالبات,3,33
متصدی برق واحدها,3,31
کارشناس فنی تولیدنیرو,3,31
کارشناس سرویس و نگهداری,3,31
تکنسین شیفت عملیات ریخته گری,3,31
تکنسین فنی درجه یک و,3,31
کاردان انبارارسال,3,33
کنترلر درجه 2 خشنکاری,3,31
کنترلرکیفی تولید,3,31
کنترولرتولید,3,31
ناظر بوژی و ترمز,3,31
کاردان تعمیرات مکانیک,3,31
تکنسین نگهداری وتعمیرات مکانیک ریخته گری نت فولاد سازی,3,31
تکنسین ارشد مکانیک تعمیرات پلی استر,3,31
سرگروه کنترل کیفیت اندازه گیری,3,31
مسیول امور اجرایی کارگزینی,3,33
کاردان اداری ارشد,3,33
اداره سیر و حرکت اداره کل راه اهن شمال کارشناس کنترل ترافیک,3,31
تکنسین تصفیه خانه فیزیکی,3,31
تکنیسین تعمیرات بالابرها,3,31
مسئول حسابداری کالا و انبارها,3,33
تکنیسین بهداشت و درمان,3,32
سر آزمایش تولیدومونتاژقطعات,3,31
تکنسین اتاق فرمان,3,31
تکنسین ارشد پروژه های تعمیرات ساختمان,3,31
تکنسین قند ساز,3,31
متصدی شیفت عملیات نشتاب,3,31
اپراتور آزمایشگاه شیمی,3,31
کمک سرشیفت برق,3,31
اپراتور شیفت آزمایشگاه مواد اولیه,3,31
مسئول شیفت ناظر راهبری راه آهن,3,31
کاردان راردیولوژی,3,32
کمک سرپرست برش برداشت,3,31
آنالیست آزمایشگاه محصول,3,31
تکنسین جوشکاری ومونتاژ,3,31
تکنسین حمل و فرآوری سرباره,3,31
نمونه کوب و اماده ساز نمونه,3,31
مسئول شیفت آزمایشگاه محصولات پوشش دار,3,31
تکنیسین مکانیک سانریفیوژ,3,31
شیفت فورمن نسوز و پاتیل و تاندیش,3,31
کاردان کنترل پروژه سطح 4,3,33
کاردان امور عمرانی,3,31
کاردان تحقیقات و آزمایشگاه,3,31
تکنسین مسئول حفاظت و محرکها,3,31
سرپست برق واحدو,3,31
نقشه بردار بیرونی,3,31
کنترلر مواد,3,33
بازرس کنترل محصول نهایی,3,31
تکنسین نگهداری اسناد فنی,3,31
تکنسین ارشد تجهیزات برق,3,31
تکنسین ازمایشگاه تولید,3,31
بازرس اتوبوس مسافربری,3,31
تکنسین تعمیرات حفاظت وسیگنالینگ,3,31
تکنسین تولید اسکین پاس خطوط اسکین پاس و تمپر میل,3,31
کاردان امور انتخابات,3,33
تکنسین نمایشگاه,3,33
تکنسین ارشد برق آبرسانی و روشنایی و تجهیزات جانبی,3,31
کاردان پشتیبانیبازاریابی و فروش,3,33
کاردان طراحی وساخت سطح 1,3,31
کمک مربی آموزش فنی وحرفه ای,3,33
مسئول کنترل کارکرد,3,33
کمک کارشناس امارواطلاعات,3,33
کمک کارشناس روابطعمومی,3,33
تکنسین تاسیسات برودتی و حرارتی,3,31
فورمن نیروگاه,3,31
متصدی واحد خدمات فنی,3,31
مسیول برق تخته لایی روکش,3,31
تکنسین ارشد اکریلیک و یک,3,31
تکنسین ارشد کنترل پروژه,3,33
تکنسین ارشدساخت,3,31
سرمکانیک ارشد مقدمات بافندگی,3,31
تکنسین ریخته گری و ذوب فلز,3,31
متصدی شیفت ومکانیک ریسندگی,3,31
کاردان تضمین کیفیت,3,31
کارشناس بیمه امور سهام و مجامع,3,33
کارشناس مسئول تامین وپیگیری قطعات,3,33
کارشناس تاسیسات ومکانیک سطح 2,3,31
مسئول دفتر فنی و برنامه ریزی,3,31
کمک مربی اموزش فنی وحرفه ای,3,33
مامور کنترل پرواز,3,31
تکنسین مسئول تعمیرات حفاظت و کنترل,3,31
کارشناس حفاظت فیزیکی itوبازرسی,3,33
کاردان نظارت و آزمایش و تحویل نیرو,3,31
تکنسین تعمیرات موتوروگیربکس,3,31
مراقبتکار ارشد شیفت عملیات,3,31
بازرس کنترل کیفیت مونتاژ و تست گیربکس,3,31
تکنسین نقشه کش مکانیک,3,31
کارشناس نگهداری,3,31
کمک کارشناس برنامه ریزی وکنترل پروژه,3,33
تکنسین نیروگاه و زباله سوز,3,31
تکنسین پشتیبانی فنی,3,35
تکنسین امور آب رسانی,3,31
کاردان نیاز سنجی و برنامه ریزی آموزش,3,33
کارگر وتکنسین برق نیروگاه,3,31
تکنسین سایت جداسازی محصولات,3,31
تکنسین سرویس سیستم سوخت وسایل نقلیه موتوری جاده ای,3,31
تکنسین شیفت انرژی و سیالات,3,31
بازرس برق واتوماسیون و ابزار دقیق,3,31
تکنسین تامین قطعات,3,33
کارشناس اتاق کنترل سرویسهای جانبی,3,31
مسئول بازرسی و تخلیه سوخت,3,31
مسئول کنترل کیفیت دربازرسی کیفیت,3,31
تکنسین مکانیک کمپرسور هوای,3,31
تکنسین فنی ارشد مکانیک,3,31
کاردان برق ژنراتور و دیزل ژنراتور,3,31
مسیول دفتر فنی,3,31
مسئول دفتر بهره برداری,3,33
تکنسین کنترل فرایندتولید فلز,3,31
کارشناس بازرسی انبار کالا,3,33
سرپرست آبسازی و تهیه محلول,3,31
تکنسین برنامه ریزی و کنترل نگهداری و تعمیرات جرثقیلهای سقفی,3,31
واسطه های امور تجاری,3,33
تکنسین مسئول تعمیرات اضطراری kv63 پستهای فوق توزیع,3,31
تکنسین مسیول تاسیسات بهداشتی ساختمان,3,31
تکنسین نت نوبتکار ماشینری,3,31
کارشناس تله متری,3,35
سرشیفتتهویهگرمایشوسرمایش تاسیسات ضروری,3,31
مسئول تعمیرات برق پرعیارکنی,3,31
کارشناس ابزاردقیق نیروگاه,3,31
کارشناس تعمیرات خطوط هوایی,3,31
کاردان ارشد بهره برداری,3,31
کاردان ارشد طراح ابزار,3,31
تکنسین تست و آزمایش روغن,3,31
نظارتی,3,31
کاردان نگهداری و مدیریت سیستمهای انتقال,3,31
تکنسین تولید فولادسازی و نورد پیوسته,3,31
تکنسین خدمات رفاهی,3,34
کارشناس تعمیرات آنالایزرها,3,31
تکنسین ارشد کنترل مراحل تولید,3,31
کاردان بازاریابی و امور مشتریان تعمیرات موتور,3,33
تکنسین گشتی پلیمر و تهیه محلول بخش اکریلیک,3,31
کاردان کمیسیون خرید,3,33
تکنسین ارشد تعمیرات بسته بندی,3,31
تکنسین ماشین افزار بخش مهندسی,3,31
تکنسین آزمایشگاه متالوژی,3,31
تکنسین ذوب فلز,3,31
افسر ایمنی و آتشنشانی,3,31
افسر مخابرات کشتی,3,35
تکنسین تعمیرات سوخت رسانی,3,31
تکنیسین مکانیک نت حمل مواد,3,31
تکنیسین کارگاه عملیات,3,31
تکنسین درجه 2 ازمایشگاه,3,31
کاردان امورفرهنگی وتربیتی,3,34
کاردان تعاملات منطقه ای و اجتماعی,3,34
کاردان برنامه ریزی و کنترل برنامه ها,3,33
اپراتور پشتیبانی امور فنی,3,31
تکنسین نظارت تصویری,3,35
تکنسین نظارت و پشتیبانی شبکه انتقال,3,35
تکنسین کاردان فنی و تولیدی درجه 1,3,31
تکنسین کالیبراسیون,3,31
تکنیسین آنالیز,3,31
تکنسین مسئول عملیات پست کیلوولت,3,31
تکنسین زمان سنجی,3,33
متصدی پشتیبانی فنی سیستمهای همگانی,3,35
کارشناس مسئول سیستمهای کنترل dcs,3,31
کارشناس مسوول شیفت پیام و پیگیری پست های فشارقوی انتقال و فوق توزیع,3,31
اپراتور و تعمیرکار ارشد دیگهای بخار,3,31
تکنسین کالیبراسیون و ابزار دقیق,3,31
تکنسین آمار و تدارکات و رابط تعمیرات بخش پلی استر,3,33
کاردان اتا,3,35
کاردان ارشد تعمیرات ابزار دقیق,3,31
کارشناس ماشین ابزار سطح 6,3,31
کارشناس مسیول دیجیتال واحدهای بخاری,3,31
کاردان مامور امورفرهنگی,3,34
کمک فنی شهرسازی,3,31
تکنسین دو برق,3,31
تکنسین شیفت برق وابزار دقیق گندله سازی,3,31
تکنسین فیزیوتراپی,3,32
مسئول نقشه برداری کارگاه,3,31
کاردان ایمنی جدیدالاستخدام,3,31
کاردان ایمنی و بهداشت صنعتی,3,31
کارشناس ماشین جوش تاندم میل مداوم,3,31
کارشناس امور خدمات عمومی,3,33
تکنیسین نگهداری و توسعه شبکه,3,35
تکنسین توزین,3,31
کارشناس کنترل کیفیت محصول خط تولید,3,31
کنترل وکیفیت عملیات تکمیلی,3,31
تکنسین پروژه ها,3,31
تکنسین اتوماسیون,3,31
کاردان دامداری,3,32
مسئول خرید اقلام پشتیبانی تولیدی,3,33
کارمندفنی تولید,3,31
کارشناس هماهنگی امور تعمیرگاهها,3,33
تکنسین ارشدمکانیک گازرسانی,3,31
تکنسین کارگاه مکانیکی,3,31
کنترلر کیفی وسایل وابزار,3,31
تکنسین درجه سه فنی,3,31
هماهنگ کننده خدمات پرسنلی پیمانکاران ستاد,3,33
مسوول آزمایشگاه ریسندگی,3,31
اداره سیر و حرکت اداره کل راه اهن لرستان کارشناس کنترل ترافیک,3,33
تکنسین اسناد فنی بازرسی,3,33
تکنسین ناظر حمل و نقل جاده ای,3,33
تکنسین و مسئول کوره,3,31
تکنولوگ ارشد پخت وتصفیه هوا,3,31
مسئول امورثبت احوال,3,33
کارشناس نقشه کشی صنعتی و آرشیو فنی,3,31
اداره امور ناوگان اداره کل راه اهن خراسان مسئول دپو سرخس,3,33
بازرس ارشد انبارش و کیفیت محصول,3,33
تکنسین بسته بندی,3,31
مسئول آزمایشگاه آب,3,31
کارمند ارشد امور گمرکی و ترخیص کالا,3,33
کاردان فن آوری و آماده سازی,3,31
کارشناس مسئول هماهنگی پروازها,3,33
کاردان پالایش,3,31
تکنسین ساخت تعمیرتجهیزات,3,31
تکنسین شیفت ذوب فولادسازی,3,31
مسئول تعمیرات آنالایزر,3,31
اپراتور تضمین کیفیت,3,31
تکنسین مسئول تعمیرات جوشکاری وعملیات حرارتی,3,31
تکنسین مکانیک صنایع و,3,31
تکنسین مکانیک کارخانه تغلیظمعدن,3,31
تکنسین تعمیرات شبکه آبیاری,3,31
تکنسین قسمت بخش پلی استر,3,31
نمونه بردارارشد خدمات مدیریتی,3,33
کاردان ازمایشگاه ازادگان,3,31
کاراموزازمایشگر ازمایشگاه خمیروکاغذ,3,31
تکنسین نگهداری وتعمیرات پست های انتقال,3,31
تکنسین ارشد برنامه ریزی و کنترل,3,33
کارگر تکنسین ازمایشگاه,3,31
اداره سیر و حرکت اداره کل راه اهن جنوب متصدی ترافیک,3,33
کمک کارشناس صنایع و بسته بندی مهندسی صنایع بخش برنامه ریزی تولید و کنترل,3,33
تکنیسین طبخ شکرخام,3,31
کاردان آمارگرواحدمهندسی صنعتی,3,33
مسئول ساخت شربت مایع,3,31
تست کار دیگ بخار,3,31
تکنسین ارشدشبکه برق ناحیه,3,31
اپرتورپشتیبانی مهندسی تولید ریخته گری,3,31
تکنسین ایمنی و حفاظت کار,3,31
تکنسین بازرسی تولید,3,31
کارشناس وصول حق بیمه,3,33
تکنسین آماده ساز و تائید کیفیت تعمیرات هیدرولیک رول ها و جوش,3,31
تکنسین ارشد نوبت کار تجهیزات ثابت,3,31
تکنسین ارشدریخته گری,3,31
کارشناس پشتیبانی وترخیص کالا,3,33
کارشناس تعمیرات هیدرولیک و پنوماتیک,3,31
کارشناس مسئول تجهیزات ناوبری هواپیمایی,3,31
کارشناس بهره برداری پنراتور و تجهیزات الکتریکی واحد هایو,3,31
مسئول شبکه و زیرساخت واحدit,3,35
کمک اپراتور بخش ایکس ری,3,32
تکنیسین بیو لیچینگ,3,31
همطرا زمعا وندا یره درجه 2,3,31
کارشناس نگهداری و پشتیبانی سیستمها و شبکه مخابراتی,3,35
مسئول کنترل رنگ,3,31
کمک کارشناس اموزش کارکنان,3,33
تکنسین الکترونیک بویلر,3,31
مسئول نگهداری و بهره برداری دستگاههای ارتباطی قزوین,3,35
کاردان تشکیلات و ارزیابی عملکرد,3,33
کارشناس مسئول آزمایشگاه رنگ صنعتی و ساختمانی,3,31
مسیول اتاق کنترل برق واتوماسیون,3,31
بازرس ارشدکنترل نصب,3,31
تکنسین بی سیم,3,35
کاردان بهسازی و نوسازی اماکن,3,31
کاردان برق کلید,3,31
کاردان باغ ارم و فضای سبز دانشگاه,3,31
بازرسی تایردرواحدفی نی شینگ,3,31
تکنسین کنترل پروسه تولید,3,31
تکنسین ارشد تعمیرات مکانیک ماشین الات دوار سرویسهای جانبی,3,31
کارمند بهداشت خانواده,3,32
کارشناس پشتیبانی فنی شبکه دیتا,3,35
تکنیسین شیفت عملیات آهک,3,31
تکنیسین نت تاسیسات مکانیکی,3,31
تکنسین بینایی سنجی,3,32
مسئول برنامه ریزی تجهیزات سبک,3,33
کارورز رایانه,3,35
کمک تکنسین قالبسازی برش وخم,3,31
تکنسین متریال معدن,3,31
مسئول برق مونتاژ,3,31
تکنسین مسیول حفاظت کاتدیک,3,31
کمک کارشناس درامد,3,33
کاردان کیفیت وآزمایشگاه,3,31
تکنیسین خمیرسازی,3,31
تکنسین تعمیرات ابزاردقیق نیروگاه,3,31
کاردان ناظر امور پسماند,3,31
مسئول صحه گذاری تجهیزات,3,31
کاردان مسئول نگهداری و کنترل کالا,3,33
تکنسین تعمیرات کامپوننت های هیدرومکانیکی و نیوماتیکی,3,31
تکنسین زمین شناسی عمقی,3,31
متصدی شیفت مانیتورینگ,3,35
برنامه ریز کارگاهی,3,33
تکنسین تعمیرات الکتریک ژنراتور,3,31
کاردان اماده سازی رنگ وسیلرو قدیم,3,31
تکنسین نوسازی شبکه,3,35
تکنسین کارگاه ابزار دقیق کالیبراسیون و مخابرات,3,31
تکنسین کنترل مواد اولیه,3,31
تکنسین کنترل کیفیت قطعات منفصله,3,31
تکنسین ارشدمکانیک نیروگاه,3,31
کاردان نقشه برداری تونل,3,31
تکنسین مهندسی تولید ریخته گری,3,31
کاردان فنی کنترل کیفیت,3,31
کاردان مخابرات و شبکه,3,35
تکنسین شیفت تعمیرگاه مخابرات و دیسپاچری,3,35
تکنسین فرزکاری,3,31
بازرسی دفتر خانه ها,3,34
تکنسین نگهداری و تعمیرات کارخانه,3,31
تکنسین گشتیمر بخش اکریلیک,3,31
کاردان قندساز,3,31
کاردان ارشد فنی تکنولوژی,3,31
تکنسین متدولوژی شیمیایی دستگاهی,3,31
تکنسین موقت بخش پلی استر,3,31
تکنسین نت مکانیک و هیدرولیک فولاد سازی,3,31
کاردان حسابداری بهای تمام شده,3,33
مسئول شبکه رایانه ای,3,35
کارشناس نگهداری سوئیچ,3,35
تکنسین تامین روشنایی,3,31
مسئول بازرسی و سرویکاری,3,31
تکنسین ارشد داده پردازی تعمیرات,3,35
تکنسین پالایش نفت,3,31
متصدی کنترل کیفیت لمینیت,3,31
مسئول بانکهای اطلاعاتی سیستمهای نرم افزاری,3,35
تکنسین ارشد ازمایشگاه فیزیک وابعاد,3,31
تکنسین فنی ابزار دقیق,3,31
تکنسین تعمیرات فاین مکانیک,3,31
کمک کارشناس امور فرهنگی وتبلیغ,3,34
تکنسین نقشه کشی پروزه ها و پشتیبانی دفتر فنی امور مهندسی,3,31
سرپرست پروژه های ابزار دقیق و مخابرات,3,35
کمک کارشناس ناظر انبار,3,33
تحلیل گر آزمایشگاه شیمی,3,31
کارشناس واحد کنترل موجودی انبار,3,33
کارشناس برنامه ریز ی و کنترل ساخت قطعات یدکی,3,31
کاردان آمار,3,33
فورمن اتوماسیون نیروگاهها,3,31
تکنسین مسئول یمنی وآتش نشانی,3,32
تکنسین موادونمونه سازی,3,31
مسئول دفتر فنی,3,31
کاردان کنترل کیفیت پرسهای سنگین,3,31
تکنسین آماده سازی محصولات نورد گرم,3,31
تکنسین اتاق کنترل احیا,3,31
تکنسین ارشد امور خدمات عمومی و صنعتی,3,31
تکنسین ساختمان نت ساختمان خدمات فنی مرکزی,3,31
تکنسین شیفت آزمایشگاه فولادسازی دو,3,31
کارشناس خدمات ایستگاهی,3,31
کاردان سفارشات نسوزشیمیایی وعمومی,3,33
کاردان ازمایشگاه غلامرضا ستوده,3,31
کاردان تعمیر و نگهداری تاسیسات,3,31
مسئول تامین روشنایی,3,31
کاردان بهداشت حرفه ای و حفاظت ایمنی,3,32
کاردان توسعه فروش و بازاریابی,3,33
تکنسین itوکامپیوتر,3,35
مسئول فوریتهای پزشکی,3,32
کارشناس ثبت اطلاعات و ارتباطات ابزار دقیق,3,31
تکنسین تعمیرات مکانیک تاسیسات عمومی وشیمی,3,31
تکنسین تولیدیک ماشینکاری,3,31
تکنسن برق درجه 2,3,31
تکنسین ارشد الکترومکانیک,3,31
کارمند نیروگاه,3,31
تکنسین درجه یک,3,31
تکنسین شیفت برق رنگرزی وتکمیل,3,31
تکنسین صحنه,3,34
کاردان برق و plc دستگاه حفاری تونل,3,31
کاردان بر نا مه ریزی وکنترل تو لید و مواد,3,33
کاردان خدمات مالی,3,33
کاردان حسابداری خرید,3,33
کاردان بیهوشی,3,32
تکنیسین نت مکانیک,3,31
تکنسین تعمیرات مکانیک و سیالات,3,31
کاردان بازاریابی و امور مشتریان,3,33
کنترلرنهائی تولید,3,31
بازرس لوله گستر,3,31
تکنسین کنترل کیفیت اندازه گیری,3,31
متصدی نگهداری و پشتیبانی سیستمهای همگانی,3,35
تکنسین ثبت اسناد,3,33
کنترلرارشدمدلسازی,3,31
کاردان نگهداری و مدیریت سیستمهای مخابراتی,3,35
کاردان فنی کنترل نشست,3,31
تکنسین لوله سازی,3,31
سرپرست برق وابزاردقیق اتوماسیون,3,31
مسئول شیفت تصفیه پسابهای صنعتی و شیمیائی,3,31
آزمایشگر تصفیه خانه شیمیایی,3,31
تکنسین مسئول تعمیرات سیستم های حفاظت وسینالینگ,3,31
تکنسین نت مکانیکی آب و برق و بخار و آفسایت,3,31
سرپرست تصفیه خانه بهداشتی,3,32
مسئول تعمیرتجهیزات خط,3,31
کاردان رایانه وانفورماتیک,3,35
کاردان کنترل تولید md,3,31
کاردان دفتر تعمیرات هواپیما,3,31
کمک فورمن,3,31
تکنسین فنی ارشد عملیات تراش بخش مهندسی,3,31
تکنسین ارشد خدمات فنی مراکز تلفن,3,35
مسیول دفتر فنی و برنامه ریزی,3,31
مسئول بهره برداری پستهای ناحیه سردرود,3,31
کارگرکنترل جوشکاری,3,31
سرپرست برنامه ریزی تعمیرات روزانه,3,31
مسئول آمار حمل و نقل,3,33
تکنسین متالوگراف,3,31
تکنسین مسئول حفاظت کاتدیک,3,31
افسر بازرسی الکترونیک,3,31
مسئول اشیانه هواپیمای دو موتوره,3,31
مسئول امور هماهنگی و تدارکات,3,33
تکنسین ارشد ایستگاه تقلیل و تقویت فشار گاز,3,31
تکنسین مسیول تعمیرات سیستم های حفاظت وسینالینگ,3,31
کاردان حراست و ایمنی و آتشنشانی,3,32
تکنسین تعمیرات مخازن و رنگ کار صنعتی,3,31
تکنسین تعمیرات مکانیک آب وبخار,3,31
تکنسین تولید پرس چاپ,3,31
کنترولراب ومواد ازمایشگاه خمیروکاغد,3,31
کاردان برق مسیول نوبتکار برق کارخانه,3,31
کنترلر کیفیت بارگیری,3,31
کاردان پشتیبانی و فنی مشتریان رنگ پایه آب,3,33
کمک مسئول شیفت محصولات نیمه ساخته,3,31
تکنولوگ ارشد آزمایشگاه شیمی,3,31
کاردان برنامه ریزی و پشتیبانی فروش,3,33
کنترلر آزمایشگاه شیشه,3,31
کاردان شیفت برنامه ریزی وکنترل حمل محصولات,3,33
اپراتوردرجه عملیاتی کارخانه آزمایشی تحقیقا,3,31
تکنسین زهکشی تونل,3,31
دستیار آزمایشگاه شیمیایی میکروبی,3,31
تکنسین برق ماشین الات,3,31
مسول تیم عملیاتی مراقبت پرواز,3,31
کمک کارشناس ورزش,3,34
تکنسین استاکرو ریکلایمر,3,31
تکنیسین مکانیک,3,31
تکنسین ساختمانی و نسوز کاری درجه 1,3,31
مسیول برق پشتیبانی,3,31
کارشناس مسئول جوش درز ریل,3,31
کنترلرلعاب,3,31
تکنسین کوره های بخار,3,31
تکنسین آزمایشگاه رنگ وپوشش وخوردگی,3,31
تکنسین ارشدبرق تجهیزات روشنایی,3,31
تکنسین ارشدبرق پروفیل والکترود,3,31
کاردان دارائی ثابت و انبار,3,33
کاردان کامپوننتهای اویونیکی سطح 2,3,31
کمک طراح و نقشه کش بخش مهندسی,3,31
تکنسین حمل و نقل,3,33
تکنسین دفتر فنی و طراحی صنعتی,3,31
تکنسین طباخی تصفیه,3,34
تکنسین فنی درجه 1,3,31
کاردان عملیات حرارتی,3,31
کاردان دارایی ثابت و انبار,3,33
تکنسین رلپاژ,3,31
هماهنگ کننده پیمانکاران توسعه ناحیه فولادسازی ونورد پیوسته,3,33
تکنسین تولید آبرسانی اکسیژن,3,31
تکنسین تولید و انرژی نورد,3,31
کمک کارشناس جمع اوری امارهای عمومی وثبتی,3,33
تکنسین تعمیر تلفن بهمن قاسمی,3,35
تکنیسین تعمیرات صحرایی,3,31
کارشناس ترخیص کالا,3,33
تکنسین بازرسی فنی,3,31
ناظر ساختمانی,3,31
کاردانbom و تست رنگ,3,31
تکنسین عیب یابی وسرویس کاری,3,31
تکنسین مخابرات الکترونیک وابزاردقیق,3,35
بازرس ارشد حفاظت از خوردگی فلزات,3,31
بازرس ارشدخطوطتولید,3,31
تکنسین بهبود محیط,3,31
مسئول برق واحدهای رنگرزی بسته بندی بروده تاسیسات,3,31
