id,title_norm,label_1
2638,کارشناس امور استاندارد صنایع غیر فلزی,2
2639,مهندس ارشد کنترل کیفی,2
2640,کارشناس مرضیه وزیری,2
2641,کارشناس متالوژی و توسعه محصولات,2
2642,کارشناس امورسیاسی اداره ارزیابی عملکرد,2
2643,کارگرسکو سیلندرپرکنی,9
2644,کارگر حلاجی ریسندگی,8
2645,باغدار پرورش دهنده درختان مثمر,6
2646,رئیس اداره شهرسازی منطقه دو,1
2647,تکنسین ابزار سازی,3
2648,سنباده زن کلاهک,7
2649,سرپرست سالن بهداشتی تولیدشامپو,3
2650,کارشناس پرستاری درجه 3,2
2651,کارشناس پذیرش مدیران خودرو,3
2652,کارشناس امور سهام و بازار سرمایه,2
2653,کارشناس ومسئول امورارزی,2
2654,مامور حسابدار تعاونی مصرف,3
2655,کارشناس مسؤولمهندسی تجهیزات زیربنایی,2
2656,کارشناس پشتیبانی خرید و ترخیص کالا,2
2657,بنابتون ریزوسنگ چین درجه 2,7
2658,تکنسین تعمیرات برق کوره های قوس الکتریکی مدولهای و پیشگیری,3
2659,رئیس امور ارزی,1
2660,رئیس ایستگاه,1
2661,راننده موتور سیکلت,8
2662,سرپرست امور اداری کارگاه,3
2663,راننده بیل مکانیکی معدن,8
2664,رییس مرکز برقراری و نگهداری ارتیاطات دیتا,1
2665,کارشناس امتحانات و گواهینامه ها,2
2666,معاون رئیس تعمیرات برق و تهویه,1
2667,کارشناس استعداد یابی اراضی,2
2668,کارشناس ناظر برق,2
2669,اپراتور تعمیرات تولید ناپیوسته,8
2670,تکنسین مسئول نگهداری و پشتیبانی سیستمهای مخابراتی,3
2671,تکنسین مکانیک پشتیبانی فنی,3
2672,تعمیرکاردرجه مخابرات مهندسی,7
2673,سرشیفت کوره خشک کن ها,3
2674,سرکارگررنگ شاسی قدیم,3
2675,سرکارگرماسوره زنی,3
2676,سرکارگرکوره تاب,3
2677,سرپرست بازرسی انبارها,3
2678,مدیر امور اجرایی طرحهای شمال و جنوب اهواز,1
2679,مدیر تامین قطعات,1
2680,ابیاری فضای سبز,9
2681,کارگر میگو پاک کنی,9
2682,کارگر نقطعه جوشکار,7
2683,اپراتور ارشد مخابرات,3
2684,اپراتوردرجه یک بسته بندی انتی بیوتی پنی سیلین,8
2685,تعمیرکار ارشد انرژیتیک ریخته گری,7
2686,تعمیرکار دستگاه های دقیق آزمایشگاهی,7
2687,انباردارانبارغیر تولیدی,4
2688,بسته بندی کردن بستنی,9
2689,کمک اپراتور دستگاه برش,8
2690,سرپرست امور بیمه و رفاهی پرسنل,3
2691,صنعتگر کنترل کیفیت,7
2692,عایقکاری وفیلترساز,7
2693,متصدی بیمه های آتش سوزی,4
2694,کارپرداز ومسئول خدمات مرکز وطن دوست,4
2695,کادرفنی قدرت,3
2696,کارشناس رفاه ودرمان,2
2697,کارشناس امانت کتابدار,2
2698,معاون مجامع امور شرکتها,1
2699,کارآموز خاک شناسی و حاصلخیزی خاک,2
2700,کارشناس ارشد کالای عمومی,2
2701,اپراتور دستگاه اتوکلاو رب گوجه فرنگی,8
2702,تکنسین مسئول نصب و راه اندازی شبکه انتقال,3
2703,تعمیرکارمکانیک اماده سازی مواد ونوارنقاله,7
2704,رئیس نگهداری و تعمیرات برق و الکترونیکی ماشین آلات,1
2705,تکنسین روابط عمومی فولادسازی و نورد پیوسته,3
2706,رئیس اداره امورگمرکی غیرتجاری,1
2707,رئیس گروه بهبود و تضمین کیفیت,1
2708,رئیس گروه فنی,1
2709,رییس دفتر پروژه ها,1
2710,قالبسازوماشینکار,7
2711,قالبگیر ارشد ماشین,8
2712,متصدی ماشینهای تولیدی درجه 2 لوله مسی,8
2713,مسئول هماهنگی خدمات درمانی,3
2714,کاردان تعمیر تجهیزات برق,3
2715,کارگرتولید ریخته گری,8
2716,اپراتور دستگاه مخلوط کن عرقیات گیاهی,8
2717,تعمیرکارتجهیزات استخر,7
2718,سرپرست راپ وی و سنگ شکن اول,3
2719,متصدی ارشد عمومی و رفاه,4
2720,کارگر ساده کارتن سازی,9
2721,سرآهنگرمرتبه,7
2722,دستفروش شال و روسری,9
2723,سرپرست قرص سازی,3
2724,راننده واپراتورکرین هوائی,8
2725,متصدی ماشینهای تولیدی درجه 1 لوله مسی,8
2726,کارشناس ویژه,2
2727,کاردان توسعه ساختمانی,3
2728,کارشناس ماشین الات موسویچهارطاقی جانبازحالت اشتغا,2
2729,کارشناس مسئول اجرا,2
2730,مدیرکل پست استان,1
2731,کارشناس مبادلات داخلی محصولات,2
2732,کارشناس مامور مدیریت تکنولوژی,2
2733,کارشناس مسئول اداره رفاه و بیمه,2
2734,مسئول سرویس نگهداری و تعمیرات برقی سیستم,3
2735,کارگر عمومی کشاورزی,9
2736,اپراتور نوار نقاله و کانوایر,8
2737,اپراتور کوره و دیوترم,8
2738,تکنیسین الکترونیک ابزاردقیق,3
2739,جانشین مدیر خدمات فنی,1
2740,جانشین مسئول دفتر تهران,3
2741,سرپرست بافندگی چک جدید,3
2742,سرمکانیک چاپ ورنگرزی,7
2743,سرکارگرمرغداری,6
2744,مدیر آموزش شبیه ساز,1
2745,کارشناس مسئول تغذیه,2
2746,کارشناس مسئول درآمدآب بها,2
2747,کاردان امور پژوهشی,3
2748,کارشناس مسوول اوزان ومقیاسها,2
2749,مسئول نقاشی سالن,7
2750,مسئول نمایندگی ورزش و جوانان بخش رودهن,1
2751,کارشناس مشاور خرید خدمات قراردادی,2
2752,کارگرتولید چسب زنی کف گرد,8
2753,کارگرتولیدکک,8
2754,اپراتور دورتراشی cnc,8
2755,کنترل مرغوبیت وکنترلرنخ,3
2756,تعمیرکار شاسی,7
2757,راننده ی وانت بار,8
2758,خیاط درجه سه کفش نیمه چرمی,7
2759,سرپرست رستوران,5
2760,مدیر پایش مستقل دفتر طراحی,1
2761,کارشناس تنظیم اسناد و دفترداری,2
2762,کارشناس مسئول پذیرش ومدارک پزشکی,2
2763,متصدیسالنگرانولسازی نزدیک دستگاه بلندر,8
2764,معاون تامین و پشتیبانی,1
2765,سرپرست ماهیچه سازی ریخته گری,3
2766,سرپرست مکانیک عمومی,3
2767,رییس اجرای پروژه های کنستانتره وگندله سازی,1
2768,کارشناس مسیول بازرگانی در امور حمل ونقل داخلی,2
2769,متصدی تراش نیمه اتوماتیک,8
2770,کارمند امور اداری و خدمات,4
2771,مسئول اپراتورکوانتومتر,3
2772,مسئول رستوران ها,1
2773,مهندس فرآیند سرویسهای جانبی,2
2774,کارشناس رسیدگی به امور پیمانکاران,2
2775,کارگرتعمیرات مکانیک بویلر,7
2776,تعمیرکاردستگاههای مخابراتی,7
2777,تعمیرکارمرتبه کمپرسورهوا,7
2778,رئیس خدمات فنی مشتریان مواد شیمیایی,1
2779,سرپرست اداره کشاورزی یکم,1
2780,رییس ایمنی وبهداشت صنعتی,1
2781,سیم بان تلفن وبرق,7
2782,متخصصان نیروی کار و مشاغل,2
2783,رییس اداره تامین قطعات گیربکس نیسان و تیبا,1
2784,رییس برنامه ریزی اقتصادی,1
2785,مسئول تعمیرات ونوسازی,3
2786,کمک قصاب,9
2787,تکنسین ذوب رزین,3
2788,ذیحسابی و اداره کل امور مالی,2
2789,رئیس آزمایشگاه رنگهای پایه حلالی,1
2790,جوشکارسه,7
2791,سر کار گر انتقال بهپارکینگ تحو یل کلیه خودروها,3
2792,سرپرست مدیریت مهندسی تولید اکستریور تزریق,1
2793,متصدی پیگیری مکاتبات,4
2794,مدیر فروش خانگی,1
2795,کارشناس مسئول رسانه های اموزشی,2
2796,پشتیبان نرم افزار خدمات پس از فروش,3
2797,مهره ماسوره سازسه,8
2798,منشی وماشین نویس خدمات مدیریتی,4
2799,مسئول ماشین کاغذ خشک کننده,8
2900,کارگرساخت کولرگاز کارگاه کولرگازی,7
2901,انباردار ابزار و تجهیزات,4
2902,تکنسین آماده ساز و تائید کیفیت تعمیرات انتقال قدرت,3
2903,تکنسین ارتباطات دیجیتال پست های فشارقوی انتقال و فوق توزیع,3
2904,رئیس دفتر مدیر صنایع جانبی,3
2905,رییس قسمت تعمیرات و نوسازی پست های gis فشارقوی انتقال و فوق توزیع,1
2906,سرپرست خرید و تدارکات خارجی,1
2907,فروشنده مغازه تم تولید,5
2908,کارشناس و مسئول نگهداری سیستمهای,2
2909,تکنسین مسیول نگهداری و پشتیبانی سیستمهای مخابراتی,3
2910,آبیاری فضای سبز,9
2911,کارشناس کنترل و پایش فرآیندهای مالی,2
2912,مهندس ارشد بازرسی ماشینهای الکتریکی,2
2913,کارشناس مسئول خریدهای عمومی,2
2914,کارشناس مسئول دریافت و پرداخت,2
2915,کارشناس بهداشت محیط مبارکی,2
2916,کمک اپراتورتصفیه آب,9
2917,اسنک فروش دوره گرد,5
2918,برش کارورق اپراتورقیچی,8
2919,رئیس حسابرسی و کنترل های داخلی,1
2920,متصدی شیفت تعمیرات مرکزی,3
2921,مسئول انبار ابزار مخصوص و کنترلر ابزار,4
2922,مسئول انبار مواد اولیه ایمنی و اتش نشانی,4
2923,کارشناس مسئول سنجش صلاحیت های حرفه ای و بالندگی حرفه ای,2
2924,کارگر نصب وتعمیر ارتباطات,7
2925,کارگرساده به شرط اشتغال دربخش تولید,9
2926,اپراتوربیل مکانیکی درجه 1 انبار,8
2927,اپراتور بسته بندی با دست,9
2928,اپراتور درجه 1 اتوماتیک برس سازی,8
2929,کارگرفنی سابرزن تولید,7
2930,باغداری پسته,6
2931,تکنسین ماشین کاری ارشد,3
2932,تکنسین ناظرخدمات فنی,3
2933,رئیس اداره تنظیم حساب و اعتبارات,1
2934,رئیس نت برق و اتوماسیون,1
2935,سرویس کار دستگاه های سنگین,7
2936,مدیر بهداشت ایمنی و محیط زیست انرژی,1
2937,کارشناس مسئول نصب و راه اندازی شبکه انتقال,2
2938,معاون امور مالی بانک,1
2939,معاون برنامه ریزی امور اقتصادی و نظارت راهبردی,1
2940,معاون انتشارات,1
2941,کارشناس تعمیرات مکانیک حفاری,2
2942,مسئول تهیه وبهبود سیستمهای کیفی فرآیند ومحصول,2
2943,اپراتوردرجه یک پرس,8
2944,اپراتوردستگاههای تهیه شیره اهک کره اهک,8
2945,معاون مدیرکل اداره خدمات اموزشی,1
2946,والوزن واسپلایس تیوب درجه 2,8
2947,کارشناس ارزیابی وتجزیه وتحلیل عملیات فیبرنوری,2
2948,بازرس ارشد شیفت ایمنی فنی,3
2949,تکنسین برق تعمیرات اساسی,3
2950,تکنسین برق و الکترونیک نورد,3
2951,دستگاه کیسه پرکن,8
2952,دیسپاچر,3
2953,سرپرست نت کارگاه ابزاردقیق و الکترونیک,3
2954,سرپرست وتعمیرکارپست کیلوولت,3
2955,رییس نگهداری و تعمیرات برق و الکترونیکی ماشین آلات,1
2956,کارشناس پیگیری مطالبات عالی,2
2957,کارشناس مسئول آمار و اطلاعات مشتریان,2
2958,کارشناس پروژه های پست,2
2959,سرپرست خدمات عمومی و فضای سبز,3
2960,فروشنده میوه وسبزیجات,5
2961,کارشناس مسئول خدمات درمانی و سلامت,2
2962,مسیول برنامه ریزی و ارزیابی آموزش,2
2963,رییس قسمت حسابداری تاسیسات انبارهاواموال,1
2964,مسیول انبار ابزار مخصوص و کنترلر ابزار,4
2965,متصدی دستگاه روکش سیم وکابل,8
2966,مونتاژ کار ورگلاژ کار,8
2967,کارشناس مسئول بازاریابی وتوسعه صادرات,2
2968,کارشناس بازرسی خوردگی و حفاظت فلزات,2
2969,کاربین منزل,9
2970,مونتاژکار جاروبرقی آب,8
2971,رئیس اداره پیشگیری و درمان,1
2972,رئیس گروه معماری,1
2973,رییس اداره تعمیرات تاسیسات,1
2974,مامور کنترل کیفی ارشد,3
2975,مدیر شیفت خدمات فنی,1
2976,کارگر تولید لوله بتنی,8
2977,کارشناس مسئول عمر ان,2
2978,کارگر بسته بندی با دست,9
2979,کاردان خرید و خدمات تجهیزات و قطعات یدکی برق,3
2980,تعمیرات ماشین الات معدن,7
2981,تعمیراتومبیل مکانیک,7
2982,تعمیرکار الکترونیک قدرت,7
2983,کمک متصدی اتاق چسب,9
2984,ذیحساب و مدیر امور مالی شهرداری تهران,1
2985,رئیس اداره امور بندری,1
2986,جوشکار کارگاه توسعه دیگ بخار,7
2987,جوشکار کد پروژه,7
2988,سایر کمک کارشناسان امور مالی و فروش طبقه بندی نشده در جای دیگر,3
2989,قسمت فناوری اطلاعات,3
2990,مسئول ترخیص کالا و رابط گمرک,3
2991,مسئول پست دیگ بخار بافندگی,8
2992,کارشناس مسیول آزمایشگاه تله متری,2
2993,کارشناس حقوقی رتبه چهار,2
2994,کشاورز تولیدکننده ی جو,6
2995,استادکار مکانیک دستگاه ها,7
2996,اپراتور دستگاه شن گیر کشمش,8
2997,رئیس اداره دفتر ریاست پردیس دانشکده های فنی,1
2998,راهبر راهبر اداری و آموزشی,3
2999,متصدی آماده سازی ادویه و افزودنی,8
3000,کارشناس مدیریت و پشتیبانی کانالهای غیرحضوری,2
3001,موادسازرنگرزی تکمیل کتن,8
3002,کارشناس بهره برداری ژنراتور وتجهیزات الکتریکی,2
3003,انباردار کارتن سازی,4
3004,رئیس بخش ارتوپدی بیمارستان سینا,1
3005,مدیربرنامه ریزی نگهداری وتعمیرماشین آلات,1
3006,مدیرکل هماهنگی امور رفاهی زائرین,1
3007,مدیر اداری,1
3008,معاون قسمت درجه 2,1
3009,کارشناس ارشد هزینه یابی فعالیتها,2
3010,کارشناس نت ساختمان ها,2
3011,معاون خدمات فنی استان,1
3012,کارشناس مشاوره و پاسخگویی حقوقی,2
3013,مشاور امور اداری,2
3014,کارشناس استراتژیهای فناوری اطلاعات,2
3015,کمک مکانیک فنی کار شناور ناجی مستقر در خشکی,7
3016,اپراتور دستگاه اکسترودر دوقلو برنج,8
3017,اپراتور ساخت و تعمیرات اسکلت فلزی,7
3018,تکنسین مسیول تعمیرات ونگهداری سیستم های رادیوی,3
3019,رئیس اداره تعمیرات مکانیک برج و مبدل,1
3020,مسئول طراحی صنعتی,2
3021,کارشناس مسئول استخدام,2
3022,کارشناس امور مهندسی رتبه سه,2
3023,موادسازنشاسته تهیه مواد,8
3024,کارشناس مهندسی کارگاهی سایت پروژه خاص,2
3025,انباردارشیفت انبارموادشیمیایی,4
3026,راننده حمل و نقل تعمیرگاه مرکزی,8
3027,حمل ونقل مسافر,8
3028,کارشناس مسیول نصب و راه اندازی شبکه انتقال,2
3029,کارشناس مسئول آزمایشگاه تله متری,2
3030,کارمند باسکول و توزین درب صنعتی,4
3031,کاراموزمتصدی تبخیرکننده ها ریکاوری,8
3032,کاردان سیستمهای اطلاعاتی,3
3033,کارشناس مسئول بازرسی و رسیدگی به شکایات بانام,2
3034,کارگرتهویه,7
3035,سرپرست امور رفاهی و خدمات,1
3036,سرپرست تدارکات مجتمع,1
3037,کارشناس امور زنان وجوانان,2
3038,کارشناس ذوب,2
3039,کارشناس مسئول آزمایشگاه موتور و خودرو,2
3040,مسئول واحد طراحی و توسعه تاسیسات برقی,1
3041,کارشناس مسیول پذیرش ترخیص و اسنادپزشکی,2
3042,کارگرتمیزکاری قطعات,9
3043,استادکارماشین شاپ,7
3044,اپراتور دستگاه پرکنی ضدیخ,8
3045,اپراتور دستگاه گیوتین گوشت کالباس و سوسیس,8
3046,اپراتورارشدتصفیه خانه فاضلاب,8
3047,تعمیرکار واگن,7
3048,رئیس اداره خدمات اداری وپرسنلی,1
3049,رئیس اداره ظرفیت سازی منابع,1
3050,تکنسین آمار اطلاعات و گزارشات,3
3051,سرپرست تامین مواد و پلیمر,1
3052,سرگروه تعمیرات مونتاژ رادیاتور فولادی,3
3053,سنگ بردر کارخانه,7
3054,مدیر کارخانه صنایع فلزی,1
3055,مدیرامور راه وساختمان,1
3056,کارشناس تعمیرات کارگاهی هیدرولیک,2
3057,مخزنسازی فلزکار,7
3058,مسئول حسابداری خرید خدماتی و تسویه خریدها,2
3059,نقاش درجه ساختمان معدن,7
3060,کاردان نصب وراه اندازی دیتا,3
3061,اداره کل راه اهن لرستان معاون مدیرکل پیگیری و هماهنگی,1
3062,اپراتور بسته بندی جامدات,8
3063,اپراتور ساید لیفتراک,8
3064,تعمیر رادیو و تلویزیون,7
3065,تعمیر و سرویس ماشین آلات,7
3066,رئیس کارگزینی و رفاه کارکنان,1
3067,رئیس کنترل برنامه ریزی و پشتیبانی داخلی,1
3068,رئیس کنترل تولید و انبار لامپ led,1
3069,سرکارگر جوشکاری وآهنگری,3
3070,سرکارگرکاردینگ,3
3071,سرپرست انبار قطعات داغی,3
3072,صیادی,6
3073,کارشناس مسئول بهینه سازی ساختمان,2
3074,کارشناس مسیول طرح و بررسی خدمات متالوژیکی و فنی بخش تضمین کیفیت,2
3075,کاردان برنامه ریزی و کنترل منابع,3
3076,کارگرحمل مواد,9
3077,استادکارسرویس ونگهداری پستها,7
3078,استادکارسرویس پستها,7
3079,کنترولرامورکاتروگیوتین ازمایشگاه خمیروکاغ,3
3080,اپراتورارشدتابلوهای فشارقوی,3
3081,اپراتور شارژ ساکن,8
3082,اپراتور فنی هیدروتست,8
3083,اپراتور ماشین ریسندگی حلقه ای,8
3084,برقکار سالن آلومراد,7
3085,کمک کارشناس جنگل,3
3086,تعمیرکاریک الکترونیک,7
3087,رئیس اداره منابع طبیعی شهرستان سربیشه,1
3088,رئیس ادره امور حقوقی قراردادها و رسیدگی به شکایات,1
3089,تکنسین تاسیسات موتورخانه,3
3090,راننده جرثقیل سقفی انبار,8
3091,سرویسکاروکمک راننده ماشین الات,7
3092,سرپرست ابزاردقیق شیفت کارخانجات,3
3093,سرپرست تعمیرات خط تولید,3
3094,مدیر خدمات فنی و پشتیبانی,1
3095,معاونت مالی واقتصادی,1
3096,کارشناس مسئول تلفیق برنامه وبودجه,2
3097,کارشناس مسئول حسابداری طرحهای عمرانی,2
3098,کاردان نرم افزار,3
3099,کمک اپراتورباسکول,9
3100,بخشدار مرکزی محلات,1
3101,حسابدارمسئول کتب درسی ونشریات کمک آموزشی,2
3102,تدریس خصوصی,2
3103,سرپرست طراحی فرایند,2
3104,غلطک سازی,7
3105,کارشناس ارشد نگهداری وتعمیرات گندله سازی,2
3106,مسئول کارگاه فنی,1
3107,کارگر تصفیه فاضلاب,8
3108,کارشناس اموال,2
3109,کاردان بهداشت صنعتیارشد,3
3110,کارگر تمیزکار رنگ کاری سنگ زن قطعات ریخته,8
3111,کارگر بارگیری انبارشکر,9
3112,استادکارتعمیرات عملیات ew,7
3113,اپراتور دستگاه مخلوط بتن,8
3114,کنترلرارشدفنی ابزار,3
3115,تعمیرکارابزاردقدق و,7
3116,تکنسین آزمایشگاه فولادسازی وریخته گری,3
3117,تکنسین ارشد برق کک,3
3118,تکنسین ارشدآزمایشگاه کک وموادشیمیایی,3
3119,سرپرست برنامه ریزی کنترل پروژه ومواد سایت,2
3120,مدیر نظارت بر بهره برداری و نت نیروگاه,1
3121,کارشناس مهندسی کامپوننت سطح 4,2
3122,کارشناس مواد خنک سازی,2
3123,نوبتکار ارشد واحد استات وینیلva,8
3124,کارشناس مشاوره وهدایت تحصیلی,2
3125,اپراتورماشین سیم براتوماتیک درجه 2,8
3126,مسئول تغذیه خطوط,3
3127,کارشناس توسعه تجارت الکترونیک,2
3128,معاون توسعه مدیریت و منابع اداره کل راه اهن شمالغرب معاون مدیرکل,1
3129,معاون امور اموزشی فرهنگی و پژوهشی سرپرست استان,1
3130,نقاشی استری قسمت نقاشی استری,7
3131,تعمیرکار تجهیزات مکانیک و هیدرولیک گالوانیزه,7
3132,تکنسین فیبرنوری خطوط و پست های فشارقوی انتقال و فوق توزیع,3
3133,ذیحساب اداره کل فرهنگ وارشاداسلامی,2
3134,جوشکارتولید,7
3135,سرایدار وپیشخدمت,5
3136,سرپرست مونتاژ مجموعه,3
3137,متصدی پذیرش مرکز تصویربرداری,4
3138,معاونت هماهنگی امورعمرانی,1
3139,مهندس آبیاری,2
3140,پزشک عمومی سازمان,2
3141,مهندس ارشد لرزه نگاری,2
3142,کارشناس مسئول حفظ و احیاءاثار تاریخی معنوی و طبیعی,2
3143,کارشناس مسئول سرویسهای ارزش افزوده شبکه دیتا,2
3144,چاه موتور حجتیه,8
3145,کارشناس مسوول تشکلهای دینی و انجمنهای اسلامی,2
3146,کارگر ارشد خدمات تولید صنعتی,9
3147,کترشناس ترویج و اموزش کشاورزی,2
3148,کد گذار,4
3149,اپراتور دستگاه خشک کن کاشی و سرامیک,8
3150,اپراتور دستگاه پولیش چرخشی فلزات,8
3151,کنترل چی و تعمیر کار درجه 1 مونتاژکار,7
3152,تکنسین ارشد تولید پلی استر,3
3153,تکنسین اماده سازی ابزار تولیدی,3
3154,سرپرست تضمین کیفیت برنامه ریزی و سیستمهای مدیریت,2
3155,سرپرست تعمیرگاه ویژه,3
3156,متصدی امور اداری بانام اداره کل حراست,4
3157,مدیر گروه مهندسی بهداشت حرفه ای دانشکده بهداشت,1
3158,کاردان کنترل کیفیت فینیشینگ قالبهای بزرگ,3
3159,کارشناس تجهیزات ایمنی نواحی,2
3160,کارشناس آزمایشگاه فیزیک وحفاری,2
3161,وزیر امور خارجه,1
3162,کارشناس تحقیق توسعه و فن اوری,2
3163,تکنسین نگهداری و تعمیرات اندازه گیری,3
3164,رشناس مسئول پرورش زنبور عسل و کرم ا,2
3165,متصدی امورشهری وروستایی,3
3166,مدیر هماهنگی و نظارت برطرحها,1
3167,مسئول قسمت بانکداری الکترونیک,1
3168,کارشناس کامپیوتری فرابری داده ها,2
3169,کارشناس کارگزینی و خدمات رفاهی,2
3170,کارشناس مسئول سامانههای اطلاعاتی,2
3171,کارشناس کتابهای الکترونیک,2
3172,کمک اپراتور خط نهایی کانورتینگ,8
3173,حمل کننده جنس ماسوره رینگ,9
3174,داستان گو,2
3175,سرپرست روابط عمومی و امور بین الملل,1
3176,سرپرست سیستم های اداری و منابع انسانی,1
3177,سرپرست شیفت برش,3
3178,متصدی شیفت کنترل کیفی مواد تولیدی,3
3179,مسئول امور اداری و پرسنلی حراست,1
3180,مسئول امورفرهنگی و ورزشی,1
3181,مسئول امورفنی مستمریها,3
3182,کارشناس ارزشیابی تحصیلی سوادآموزی,2
3183,کارشناس هماهنگ کننده استراژی ها و اهداف,2
3184,کارگر ساده انبار مرکزی,9
3185,کارگر ساده خدمات شهری,9
3186,اداره امور ناوگان اداره کل راه اهن شمال متصدی پست بازدید نکا,3
3187,اپراتور دستگاه تولید شمع وارمر,8
3188,دبیر ادبیات,2
3189,فورمن تعمیرات سیستمهای انتقال قدرت,3
3190,کارشناس تجاری کسب و کار,2
3191,کاردان یا تکنسین بهداشتی مسئول زنجیره سرما,3
3192,کمک انبارداربرگشتی ضایعات,9
3193,کمک اپراتور بچینگ و سنگ شکن,8
3194,برق کارحوادث,7
3195,رئیس خطوط فلز,1
3196,رییس اداره تولید بدنه,1
3197,کارشناس مسیول آزمایشگاه موتور و خودرو,2
3198,کارشناس مسئول پذیرش ترخیص و اسنادپزشکی,2
3199,رییس اداره تعمیرات مکانیک برج و مبدل,1
3200,رییس اداره خدمات اداری وپرسنلی,1
3201,مسئول امور برنامه ریزی اجتماعی,2
3202,کاراموزاپراتورتلفن,4
3203,کارشناس بررسی طرحهای کشاورزی,2
3204,کارگرانبارداخلسالنتوزین انبارارایشیبهداش,9
3205,تنظیم کننده آلات موسیقی,7
3206,رئیس اداره مدیریت بهره وری,1
3207,شاگرد باطری ساتزی,9
3208,رییس قسمت اداری و مالی,1
3209,فروشنده کتاب,5
3210,مربی کارشناس ارشد,2
3211,مسئول ابلاغ حالت اشتغال,4
3212,مسئول مخزن اوراق بهادار,4
3213,کارشناس برنامه ریزی عملیات و ترانشیب,2
3214,چاپ چی,7
3215,کارشناس برنامه ریزی و نیاز سنجی آموزشی,2
3216,کارشناس کمیته معاملات جزئی و متوسط,2
3217,مسئول ماشین آلات تزریق سنگین سایت جنوب,3
3218,کارگرآهارگیر,8
3219,برشکار مواد اولیه,8
3220,حسابدار ارشد اسناد و پیمان ها و اعلامیه ها,2
3221,حمل کننده مواد ناریه,9
3222,رئیس دایره ارزی,1
3223,راننده ماشین سنگین,8
3224,کارشناس مسئول مطالعات کاربرد های پسیو,2
3225,کارشناس تحقیقات ازمایشگاهی,2
3226,کارشناس آرشیو فنی,2
3227,کارشناس تامین کالاهای تخصصی,2
3228,پرستار بیمارستان دولتی,2
3229,نان پزی,7
3230,کارگردستگاه ماهیچه گیری,8
3231,اپراتوراسترلیزه,8
3232,کمک اپراتورتصفیه هوا,8
3233,تکنسین ابزارسازماشینهای فرز,3
3234,تکنسین ارشد تشخیص کالا,3
3235,تکنسین ارشد مرکز اسناد فنی طرح ها,3
3236,رئیس دفتر فنی خدمات فنی و پشتیبانی,1
3237,سرپرست حسابداری پیمانکاری,1
3238,فروشنده تره بار,5
3239,فن ورز تولید ارشد,7
3240,کارشناس ارشد اجرای آموزش,2
3241,معاون و سرپرست فنی ریسندگی پنبه,1
3242,کارشناس برنامه ریزی خرید,2
3243,معاون نظارت وکنترل,1
3244,اداره امور مالی و اموال اداره کل راه اهن زاگرس معاون اداره هزینه,1
3245,اپراتوربسته بندب دوقلو,8
3246,تکنسین ارشد نت برق ناحیه یک,3
3247,دامدارسنتی,6
3248,درو پنجره ساز,7
3249,مسیول ترخیص کالا و رابط گمرک,3
3250,رییس تحقیقات بهداشت مو وبدن,1
3251,رییس خوابگاه,1
3252,متصدی دستگاه پوست کنی چرم سازی,8
3253,چسب زن کفی کفش,8
3254,کارشناس ارشد کامپوننتهای اویونیکی سطح 2,2
3255,نظافتچی وجاروکش سالن,9
3256,مسئول کنترل کیفی مونتاژ,3
3257,کارشناس اسناد مزایده و مناقصه,2
3258,متصدی شیفت تعمیرات ماشین آلات,3
3259,هادی کار ارشد,8
3260,کارگر اره بزرگ و جرثقیل,8
3261,اپراتورمتصدی دستگاه پالت چین پالتایرز,8
3262,تکنسین مسئول نگهداری و تعمیرات ابزار دقیق و سخت افزار,3
3263,رئیس اداره تدارکات و پشتیبانی,1
3264,رئیس اداره تدارکات وامورخودروئی,1
3265,سرکارگردرجه یک فیلتر سازی,3
3266,کارگردرجه تولیدروغن,8
3267,کارگردرجه یک تکمیل,8
3268,کمک تکنسین کنترل خط ریسندگی,3
3269,اپراتورتراشکاری کارگاه تراش پیستون,8
3270,تعمر کار تجهیزات حمل ونقل,7
3271,تکنسین آرشیو و اسناد فنی,3
3272,تکنسین ارشد چاه,3
3273,تکنسین مکانیک تعمیرات ماشین آلات,3
3274,رییس دایره عملیات تولیدنیرو,1
3275,فروشنده کفش زنانه و مردانه,5
3276,متصدی دستگاه صیقل کاری پلاستیک,8
3277,کارمند ارتباطات منطقه ای,4
3278,مونتاژکار جاروبرقی خاک,8
3279,کاردان اتاق عمل کاردان اتاق عمل,3
3280,کارگرتسمه حمل خمیرکاغذتولیدکاغذ,8
3281,اپراتور ماشین برچسب زنی پارافین,8
3282,رئیس اداره واگذاری مدارات وسیستمهای ومخابراتی,1
3283,شاگرد باطری ساز,9
3284,شاگرد گچ کار ساختمان,9
3285,مامور مسئول تعاونی مصرف,1
3286,رئیس مرکزکنترل وهماهنگی شبکه فیبرنوری,1
3287,رییس کنترل کیفی فولادسازی و نورد پیوسته,1
3288,سر پست طراحی بافندگی,3
3289,کارگر شستشوی ماشین در کارواش,9
3290,پرسکاری سماورسازی,8
3291,معاون پژوهش فناوری و انتقال یافته ها عضو هیات علمی,1
3292,مهندس ارشد پالایش تبدیل و تصفیه گاز,2
3293,پرورش سیب درختی,6
3294,کارشناس اموراجتماعی وانتخابات وشوراهای اسلامی,2
3295,کارشناس مامور آزمایشگاه محیط زیست,2
3296,کارشناس مالی ارزش افزوده,2
3297,کارگر عمومی بسته بندی,9
3298,کارگرسرویس ونگهداری وشناسایی روغن ها,7
