id,title_norm,label_1
592,کارگرکنترل آمارتولید,4
593,جوشکار برشکار,7
594,جوشکاردرجه گازاستیلن نیمه ساخته یخچال,7
595,بندکشی ساختمان,7
596,رئیس اداره مدیریت برند و افکار سنجی,1
597,رئیس گروه کنترل و پردازش داده های کمی وکیفی,1
598,راننده امداد خودرو,8
599,رییس تصفیه خانه آب,1
600,مامورکنتور گاز,9
601,متخصصان پزشکی سنتی و تکمیلی,2
602,عمله کار,9
603,کارشناس اجرای پروژه های جنبی,2
604,کارشناس مسئول سنجش های روانشناختی,2
605,مسئول شبکه وتعمیرات برق,3
606,معاون اداره وصول و اجرا,1
607,کارشناس مسئول عملیات نیرووتاسیسات,2
608,کارگر نصب نصاب,7
609,کارگرساخت مایع ظرفشوئی,8
610,کارگر شستشوی طنابی,9
611,اپراتورتهیه شیاف تهیه مایعات,8
612,تصویربرداری,3
613,تکنسین ارشد شابلون ساز,3
614,اپراتورعمومی بافندگی حریر,8
615,درشکه چی یا گاری چی,9
616,سرپرست حراست پرسنلی و اسناد,5
617,سرپرست خارزنی,3
618,کارشناس اسناد و دبیرخانه محرمانه,2
619,نوارباف دستی,7
620,مسئول کنترل کیفیت بسته بندی,3
621,کارشناس مکانیک پایش وضعیت تجهیزات دوار,2
622,کارشناس شنوایی شناسی,2
623,اپراتور دستگاه اکسترودر پلاستیک,8
624,استادکار آرمیچر پیچ نگهداری و تعمیرات برق,7
625,تکنسین متصدی حفاری و انفجار,3
626,تکنسین مسیول سخت افزار,3
627,رئیس اداره حقوقی و امور قراردادها,1
628,رئیس مکانیک و تاسیسات,1
629,کاردان فروش وبازاریابی,3
630,نظافتچی وتفکیک ضایعات,9
631,مسئول خدمات وامورنقلیه انباردار,4
632,مسئول توسعه مدیریت دانش,2
633,کارگرمعدن استادکارمعدن,8
634,کارگر نگهداری و تعمیرات تجهیزات ریخته گری,7
635,آنالیست انبارهای فولادسازی و نورد پیوسته,3
636,کارگرفروش,5
637,کمک متخصص پزشکی سنتی و تکمیلی,3
638,ذیحساب و مدیرکل امور مالی شورای حل اختلا,1
639,رئیس اداره ارتباطات و علائم الکتریکی,1
640,گرمکارارشد,8
641,خدمتگزار حسین جلالی,9
642,رییس اداره نصب تعمیرات اساسی و آزمایشات ترانسفورماتور پست های فشارقوی انتقال و فوق توزیع,1
643,سرپرست شیفت بیدسازی,3
644,فرمانده قایق راهنمابر,3
645,متصدی دیگ بخار کارگردیگ بخار,8
646,مسئول امور دفتری بایگانی و ماشین نویس,4
647,کارشناس پیگیری و پاسخگویی به استعلامات,2
648,کارشناس پدافند غیرعامل و بحران,2
649,کارشناس امور پرسنلی کارمندان,2
650,مهندس ومسئول محاسبات,2
651,کارشناس پرورشی,2
652,کارشناس امور دینی,2
653,کارگر غلطک کار,8
654,کارشناس نوبتکاری تعمیرات ابزار دقیق,2
655,کارشناس پرستاری بخش بهداری,2
656,کارگرسیم کشی فشارضعیف,7
657,اپراتور چاپ افست دوورقی دورنگ,8
658,فروشنده خوارو بار بقال,5
659,فروشنده ساعت,5
660,فن ورزتاسیسات,7
661,متصدی خطتولیدو کارگاه برشکاری,8
662,کارشناس کنترل کیفی محصولات نهایی,2
663,مسئول ماشین سازی و جوشکاری,3
664,کارشناس مسئول تامین منابع الکترونیک,2
665,کارشناس مسئول توسعه و نگهداشت سیستمهای مکانیزه,2
666,کارشناس کنترل واردات,2
667,کارشناس مسئول تعمیرات خطوط,2
668,کارگرکمک خشاب زن رینگ ریسندگی,9
669,تکنسین تعمیرات جرثقیل های ثابت و متحرک,3
670,تکنسین تولیدامپول وقطره درجه 1,3
671,حمل کننده ضایعات ازمایشی تولید,9
672,حمل کننده کلاف و قرره فلایر ریسندگی,9
673,خدمات فنی اهنگری,7
674,رئیس تولید چهارم,1
675,رئیس حراست فیزیکی,1
676,آتش نشان راننده,5
677,سرپرست سفارشات و کارشناسی کالا,3
678,راننده ماشین الات کندرو,8
679,سرپرست عایق پیچی,3
680,تکنیسین مکانیک عمومی,3
681,تیزکار ارشد,7
682,تکنسین تحقیقات بازار,3
683,تکنسین تدارکات بخش اکریلیک,3
684,رئیس اقدام,1
685,راننده لوکوموتیو معدن روباز,8
686,خدمات پس ازفروش,5
687,سرپرست ارسال ویژه,3
688,سرپرست امور مالی و برنامه ریزی موسسه فرهنگی ورزشی آبفای استان تهران,1
689,ضایعات جمع کن نمکی,9
690,کارشناس ناظرساختمان,2
691,کارشناس ارشد نظارت بر فضای سبز,2
692,کار گر سا ختمانی,9
693,کارشناس فضای سبزتولیدات گیاهی,2
694,کارشناس ایمنی و بهداشت سالن تولید,2
695,متصدی شیفت پرسهای اکستروژن,8
696,کادر انتظامی,5
697,کارگرپرداخت نهایی,8
698,ارشد فنی مکانیکی,3
699,اپراتور دستگاه آسیاکننده حبوبات,8
700,تکنسین مسیول تاسیسات شیمیایی وبرج,3
701,تعمیرکارتوربوماشین,7
702,رئیس پشتیبانی و خدمات عمومی,1
703,سرشیفت لعاب سازی,3
704,سرشیفت کارگاه جوشکاری,3
705,رئیس ارتباطات واموربین الملل,1
706,سرکارگراستخراج,3
707,سرکارگردولاتاب,3
708,سرکارگررنج خشک کن,3
709,مدیر ارشد انبار و پشتیبانی,1
710,مسئول دفتر مرکزی,3
711,مسئول دریافت لوازم یدکی,4
712,مسئول دبیرخانه محرمانه و آرشیو,4
713,کاربر رایانه,4
714,کارگرتاسیسات مکانیکی,7
715,کارگرکنترل وبسته بندی,9
716,کارگرتوزیع واتفاقات,7
717,جوشکاری درجه 4,7
718,رئیس اداره کنترل کیفیت تعمیرات اساسی,1
719,رئیس ازمایشگاه شهرستان خرم اباد,1
720,راننده تریلی درون شهری,8
721,سرپرست آنالیز کیفی و کنترل کیفیت تعمیرات گیربکس,3
722,سرپرست تعمیرات برق اتوماسیون و ابزار دقیق خطوط نورد,3
723,مکانیک درجه دوخودرو,7
724,کارمند تاسیسات,7
725,کارشناس مسئول پشتیبانی و فنی مشتریان رنگ پایه حلالی,2
726,پرسکاردوسماورسازی,8
727,کارشناس تغذیه ورژیم های غذایی,2
728,مسئول تعمیرماشین الات چاپ رتاسیون,3
729,رابط فنی ریسندگی,3
730,رییس اداره تولید بدنه پراید,1
731,رییس اداره طبقه بندی مشاغل و جبران خدمات کارگزینی,1
732,شارژر سیلو,8
733,رییس تعمیرات ریخته گری مداوم,1
734,مدیر فروش مویرگی,1
735,کارمند روابط کار مددکاری و امور ایثارگران,4
736,مسئول تولید خط فوم صندلی شیفت,3
737,کارشناس تعمیرات پیشگیری تعمیرات مرکزی,2
738,نظافتچی خدمتگزار,9
739,مسئول خدمات وکارپردازی,3
740,کارمند کنترل اموال,4
741,آهنگرجوشکار,7
742,کارگرماهراسکلت سازی,7
743,کارگر نظافتچی قسمت پلیمر و بازیابی بخش اکریلیک,9
744,اپراتور ارشد مونتاژ قفسه نورد,8
745,کارگرسیم بان,7
746,رئیس اداره امور نقلیه و ماشین آلات کارشناس,1
747,سراستادکاربرقکاردرجه دو,3
748,مکانیک ماشین آلات ارشد,7
749,لوله گره وجوشکارنوسازی,7
750,متصدی نگهداری تعمیرات تجهیزات ایستگاه گاز,7
751,رئیس گروه ارتباطات,1
752,رئیس گروه بررسیهای آماری و کنترل پروژه,1
753,جوشکار نقطه جوش,7
754,جوشکاربرشکارورقکار,7
755,متصدی ماشینهای لوله مسی,8
756,کاردان تعمیرات تجهیزات دوار مدار دوم,3
757,کارشناس حمل و نقل عمومی,2
758,کارگر بسته بندی بستر خنک کننده نورد سبک,9
759,مسئول پشتیبانی ماشین الات کارگاه,3
760,مکانیک قسمت رنگرزی,7
761,کارگرتولیدارشد مونتاژ,8
762,کارگرتولیدالکل,8
763,کارگرحمل درجه مقدمات بافندگی,9
764,اپراتور دستگاه پرس وکیوم آسانسوری چوب,8
765,کنترلرخط تولیدپوشاک,7
766,بازرس کنترل ایمنی,3
767,بازرسی فنی مکانیک,3
768,اپراتور کنترل گلدوزی,8
769,تکنسین اماده ساز,3
770,ریگر انبار,7
771,سرپرست بهره برداری شرق نیروگاه,3
772,سرپرست تعمیرات موتور v2500,3
773,متصدی امور دفتری بایگان,4
774,متصدی امور دفتری و اداری,4
775,کارگر قالبسازی,7
776,متصدی صدور بلیت سفر,4
777,معاون آب و خاک و امورفنی مهندسی,1
778,مسئول شیفت ساخت قالب قطعات پلاستیکی,3
779,ناخن کاری,5
780,مسئول دفتر مدیر عامل,3
781,کارشناس تاسیسات آبفا,2
782,متصدی دستگاه کپسول پرکنی,8
783,کارگرچاپ افست ورقی دورنگ درجه 1,7
784,اپراتورسنگ زنی,8
785,کمک تکنسین دوابزاردقیق,3
786,تکنسین مرتبه یک کنترل ضایعات,3
787,تکنسین مکانیک ماشین ابزار,3
788,سرشیفت مرکب سازیارنگساز,3
789,سرپرستاربخش اتاق عمل,2
790,سرکارگرپنچرگیری,3
791,مدیر بازاریابی و توسعه کسب و کار,1
792,کارمند ارشد کنترل و نگهداشت اماکن ورزشی و آموزشی,3
793,مسئول خرید تجهیزات مکانیکی و برقی,3
794,کاردان مسئول تاسیسات,3
795,مسئول دفتر و خدمات پشتیبانی,3
796,کارشناس ایمنی وحفاظت فنی,2
797,کارگربخارومخازن و,8
798,کارگربرق وتاسیسات,7
799,استاد کار مکانیک تعمیرات ماشین الات و توربین,7
800,اپراتور رایانه کاربر,4
801,اپراتور شیفت اتاق کنترل آبرسانی بهره برداری سیالات,3
802,انباردارملزومات فنی,4
803,تعمیرکارماشین الات چاپ درجه 1,7
804,نقاش درجه 2 معدن,7
805,کارشناس طراحی عمران,2
806,کمک متصدی پیورپک,8
807,کارگرشن وماسه,9
808,سرایدار نگهبان,5
809,سرپرست ابزاردقیق شیفت ریکاوری,3
810,سرگروه ساخت ماشین,3
811,متصدی ماشین ابزار_,8
812,مکانیک رنگرزی وتکمیل پارچه,7
813,کارشناس مسئول گرافیک,2
814,مکانیک درجه یک ماشین آلات کفش برش,7
815,کاردان برنامه ریزی امورتربیتی,3
816,کاردان امورعمومی,3
817,مسئول هماهنگ کننده کنترل کیفی و آزمایشگاه احیا,3
818,کارگرتولیدلوله,8
819,تعمیرکار مشاور نت روشنایی ارتینگ و شبکه کابل,7
820,تعمیرکارالکتریک ترانس,7
821,تعمیرکارتایرخودروهای درجه آموزشی معدن,7
822,تکنولوگ ارشد آب شناسی,2
823,کمک نقشه بردارصنعتی,3
824,کمک کارشناس آمار,3
825,کمک کامپیوتر,3
826,جوشکاروبرشکار پایه سازی,7
827,رئیس اداره نگهداری و تعمیرات فیکسچر یک,1
828,شورا روستا نوبند,1
829,مامورکنترل گاز,3
830,مترجمی زبان,2
831,مدیر تیم حسابداری صنعتی,1
832,عضو هئیت مدیره شرکت کاوه خودرو,1
833,عضو هیات علمی رئیس بخش,1
834,کارمند طراحی,3
835,کارشناس تولیدات دامی و آبزیان,2
836,معاون بودجه,1
837,کارشناس تولید تحلیل و پردازش اطلاعات,2
838,نظافتچی سالن ب,9
839,کارشناس مسئول پایش کیفی منابع آب,2
840,کارشناس مسئول پزوهش و نوآوری ساخت داخل,2
841,کارشناس طراحی قطعات کلاچ,2
842,کمک مکانیک تعمیرات برق,7
843,اپراتور اتاق کنترل و اکستروژن,8
844,اپراتوردرجه گرانول وپودر,8
845,تکنسین شیفت برق آبرسانی,3
846,تکنسین عملیات حرارتی و ریخته گری بخش مهندسی,3
847,تکنسین فنی تعمیرات گاز,3
848,رئیس کنترل کیفیت ماشین کاری,1
849,رئیس گروه امور تقنینی,1
850,سرتعمیرکاروجوشکارتعمیرخانه,7
851,سرشفیت عملیات حرارتی,3
852,سرپرست مدیریت تدارکات و پشتیبانی,1
853,سرگروه کنترل کیفیت,3
854,سرپرست درودگری وعایقکاری,3
855,متصدی اطلاعات و راهنمائی,4
856,مدیرامورپشتیبانی ورفاه,1
857,کارگر فنی نجاری,7
858,متصدی دستگاه خردکن لاستیک,8
859,مسئول تیم امور ترمینال سرکشیک,3
860,کارشناس اداره اموراجتماعی,2
861,متصدی دستگاه تزریق,8
862,کارشناس تامین منابع انسانی,2
863,اپراتوراسترچ,8
864,تحصیلدار ونا مه رسان,4
865,دامداری گاوداری سنتی,6
866,رییس قسمت نگهبان ارشد بخش منابع انسانی,5
867,سرپرست تولید متالایز bopet,3
868,فروش آنلاین لوازم آرایش,5
869,فن ورز فنی ارشد,3
870,متصدی دستگاه مخلوط کن مواد اولیه شیمیایی,8
871,متصدی دستگاه پرس مقوا کاغذسازی,8
872,متصدی ترابری سبک,8
873,سرپرست نوبتکاری واحد لاستیک پلی بوتادین pbr,3
874,مراقبتکار ارشد شیفت پرعیارکنی,8
875,مراقبتکار عملیات انتقال مواد,8
876,کارشناس مسیول پشتیبانی و فنی مشتریان رنگ پایه حلالی,2
877,مسیول دبیرخانه محرمانه و آرشیو,4
878,کارشناس هماهنگی امور تولید و بهره وری,2
879,معاون مدیرکل دفتر برنامه ریزی,1
880,معاون نظارت وسنجش وارزشیابی,1
881,معاون اداره تعمیرات مکانیک توربوژنراتور,1
882,کارشناس طرح و مهندسی سیستمهای مخابراتی,2
883,کارشناس ارشد تحقیق بررسی وگزینش,2
884,معاون مدیر صادرات,1
885,کارگرمبتدی تزریق پلاستیک ولاستیک,8
886,رئیس مدیر امور نظارت بر خدمات عمومی,1
887,سرپرست واحد آلدئید,3
888,سرپرست کنترل کیفی لیچینگ,3
889,فورمن برق ابزاردقیق,3
890,مسئول بخش مونتاژ قطعه ریز اداره مونتاژ,3
891,مسئول برنامه ریزی نگهداری و تعمیرات pm,3
892,مسئول بهداشت مدارس,3
893,کارگر کمپلت,8
894,کارشناس مسئول بودجه وکنترل اعتبارات,2
895,پارس خودرو کاردان دریافت خودرو,3
896,مسئول کنترل ضایعات خطوط تولید,3
897,کارشناس نظارت شرکت نفت,2
898,ناظر حفاظت فیزیکی,5
899,کارشناس طراحی و امور هنری,2
900,معاون و مسئول اموزش,1
901,کارگر کوره آهک,8
902,کمک چاپکار,8
903,کمک کارشناس امور قرآنی,3
904,کمک کارشناس طرح وبرنامه,3
905,باربندزن,9
906,رئیس قسمت تمرکز حسابها,1
907,رئیس مدیر پلی کلینیک,1
908,رئیس مرکز تحقیقات مدیریت اطلاعات سلامت,1
909,زراعت دیم,6
910,سرپرست نگهداری و تعمیرات اتوماسیون و ابزاردقیق احیا مستقیم,3
911,سرپرست نگهداری و تعمیرات نوارنقاله,3
912,سرپرست واحد مونتاژ,3
913,مجری طرحهای رفاهی,2
914,کارشناس برنامه ریزی و اطلاعات مدیریت,2
915,کارشناس کنترل موجودی بخش فروش و بازاریابی,2
916,مسئول قسمت حقوقی,1
917,کارشناس کنترل و استانداردسازی فرآیند تولید,2
918,کارشناس کنترل و نگهداری کالا,2
919,افسر کشتی دوبه بر,3
920,کارشناس تعمیر رله پست های فشارقوی انتقال و فوق توزیع,2
921,کارشناس تجزیه وتحلیل آماروشاخصها,2
922,کاردان یا تکنسین امور ارتوپد فنی,3
923,کارشناس گروه آموزشی مهندسی صنایع,2
924,کارگر عملیات صحرایی,9
925,اپراتورتصفیه پساب,8
926,اپراتورتلفن درجه 1 مهندسی,4
927,اپراتور تلفن وپیچ,4
928,دافر وریسندگی,8
929,سرپرست پرداختکاری,3
930,سرپرست کنترل کیفیت مونتاژ نهایی,3
931,کارشناس مسئول بازاریابی وفروش بین الملل,2
932,رییس اداره ارتباطات و علایم الکتریکی,1
933,مسیول دفتر مدیر عامل,3
934,کارشناس انبار تولیدی,2
935,کارشناس اندازه گیری,2
936,استادکار تعمیرات و نگهداری تونل,7
937,کارگر ساده دام,9
938,کارگرتنظیف,9
939,انبارداریک,4
940,کارشناس مسئول تعمیرات واگنهای خدماتی پست و رستوران,2
941,کمک آزمایشگر شیمی,3
942,گلخانه دار خیار,6
943,تکنسین تعمیرات مکانیک جرثقیل های ریخته گری مداوم,3
944,حسابدار مسئول رسیدگی به لیست های پرداخت,3
945,حمل کننده موادگرم,9
946,متصدی شیفت پمپ خانه,8
947,مسئول امورمالی وذیحسابی,1
948,کارگر شرکت تعاونی,9
949,مهندس فرایند فولادسازی و ریخته گری مداوم,2
950,کارشناس پدافندغیرعامل،رزمایش و پایش تهدیدات,2
951,کارشناس برنامه ریزی واموزش نیروی انسانی,2
952,کارشناس تجهیزات آموزشی,2
953,معاون منابع انسانی و پشتیبانی,1
954,کارشناس مدیریت دانش و ارتقا فرهنگ سازمانی,2
955,کارشناس پشتیبانی و خدمات سطح 4,2
956,مدیربررسی وتحقیق بازار,1
957,پرستار کمتر از لیسانس در منزل,5
958,سرپرست مرکز,1
959,رئیس اداره کشت و بهره برداری,1
960,کاردان مسیول تاسیسات,3
961,قرایت کنتور آب,9
962,کارگر انبار مواد,9
963,مونتاژکارنهایی سالن آ,8
964,کارشناس ارشد نظارت,2
965,کارگر انبارهای تولیدی,9
966,کارگر ارشد بسته بندی,9
967,استادکارانشعابات وازمایشگاه,7
968,اپراتور دستگاه پرس ضربه ای لاستیک و تایر,8
969,اپراتور دستگاه کلینر کاغذ,8
970,تکنسین آزمایشگاه خواص مکانیکی ونمونه سازی,3
971,ریخته گرکاست,7
972,سرپرست خدمات رفاهی و اجتماعی,1
973,متصدی ارشد طباخی,5
974,کارشناس مسئول اتاق کنترل,2
975,مسئول شیفت اسیاب,3
976,کارگرسیلوخاک,9
977,آسیاب کن,8
978,اپراتورتولیدتزریق کار,8
979,بلیط فروش,5
980,رئیس بازرسی کیفیت,1
981,عکاس ها,3
982,متصدی شفیت تولید,3
983,رئیس تصفیه خانه آب,1
984,کارشناس پیشگیری,2
985,کارشناس امورثبت احوال,2
986,کارشناس محاسبه و موازنه مواد,2
987,پرستاری از بچه,5
988,کارشناس مسئول استاندارد صنایع کشاورزی,2
989,کارگر عمومی نجاری,9
990,آنالیست دفتر فنی نورد سرد,2
991,کمک راننده کامیون بونکری,9
992,کمک سراج دستی,7
993,انباردارموادبسته بندی,4
994,رییس حراست فیزیکی,1
995,عضو شورای پژوهشی مرکز تحقیقات نفرولوژی,2
996,متصدی جوشکاری کارگاه جوشکاری,7
997,کارشناس منابع و قیمت ها,2
998,مدیر ارشد مکانیک و تاسیسات,1
999,کارشناس نظارت بر بازارها,2
1000,مشاور انتظامی,2
1001,کارشناس امور اجتماعی انتخابات وشوراهای اسلامی,2
1002,کارشناس معاونت خدمات,2
1003,مشاور مدیرعامل در حوزه مالی,2
1004,تله گذار جانوران خزدار,6
1005,بیمه گر,3
1006,رئیس اداره مدیریت بحران و پدافند غیر عامل,1
1007,حسابدار دفتر پرسنلی,2
1008,شستشوکارارشدرنگ ولعاب,9
1009,ماموراجراء وابلاغ,3
1010,رییس اداره نیازسنجی و ارزیابی دوره های آموزشی,1
1011,کارشناس امور حقوقی مثنوی پور,2
1012,پرسکار زیره چرمی,8
1013,مسئول شیفت افتر پرس,3
1014,معاونت لجستیک و طرح و توسعه,1
1015,مهندس ارشد فن آوری برق,2
1016,کارگر خدمات فروشگاه,9
1017,انباردار بسته بندی انبار مواداولیه دارو,4
1018,اننده ارشد وسایط نقلیه سبک,8
1019,تولید وبافت حوله و سفره سنتی,7
1020,راننده ماشین الات سنگین درجه 2,8
1021,صافکار صافکارقطعات,7
1022,کارشناس کیفی,2
1023,مسئول مونتاژ قالب,3
1024,کارشناس مسئول برنامه ریزی و هماهنگی اموزشی,2
1025,کارشناس برنامه ریزی حمل و نقل سرمایه گذاری,2
1026,کارشناس مسئول دفتر فنی,2
1027,کارشناس مسئول سالیانه وبوژی,2
1028,کارگرارشد نگهداری وخدمات فضای سبز,6
1029,کارگرارشدماشین مفتول دوزی درجه 2,8
1030,سرپرست تولید رنگهای پلاستیک وتینر,3
1031,سرپرست تولیدظروف وبسته بندی,3
1032,کارشناس مسئول پیگیری امور ایثارگران,2
1033,کاردان خدمات و تشریفات,3
1034,کارشناس اعتباری الف,2
1035,کارشناس مسئول کنترل و عملیات سیستم های مخابراتی,2
1036,کاردان تولیدوبهره وری نوبتکار تولیدشکر,3
1037,متصدی انبارمواداولیه جامد,4
1038,مکانیک صنعتی آهنگری,7
1039,کارگر تعمیرات تجهیزات ایستگاه گاز,7
1040,کارشناس حفاظت پرسنلی حوزه ستادی,2
1041,کارگرجعبه انداز,9
1042,کارگرحمل ونقل خطتولید,9
1043,کارگرخدمات بافندگی,9
1044,کارگرخدمات عمومی تعمیرگاه,9
1045,اپراتور دستگاه لعاب سازی,8
1046,اپراتور دستگاه مارپیچ بالابر برنج,8
1047,تکنسین نگهداری و تعمیرات برق دستگاههای مخازن و بازیافت آب,3
1048,سریست تولید مقدمات بافندگی,3
1049,رییس اداره بازنشستگی و رفاه,1
1050,مدیر کل نظام های پرداخت بانک مرکزی,1
1051,معاون اموزش نیروی انسانی,1
1052,کارشناس تعیین صلاحیت و اسناد,2
1053,مسئول تیم عملیاتی الکترونیک هوا پیمایی,3
1054,کاردان مدارک,3
1055,نقاش و شیشه بر,7
1056,رئیس برنامه ریزی وخدمات آموزشی مجتمع آموزش,1
1057,کارشناس مسیول پایش کیفی منابع آب,2
1058,کارشناس مسیول حسابداری فروش,2
1059,کارگر فنی نت تهویه,7
1060,کارگر لش زنی,7
1061,معاون اداره خدمات فنی و کشاورزی استان,1
1062,کارشناس آمار و مطالعات و پژوهش,2
1063,معاون اداره اداره گذرنامه وروادید,1
1064,مسیول دفتر تولیدات صنعتی,1
1065,کارشناس تعمیرات برق ماشینکاری,2
1066,متصدی دستگاه تولید پودر لباس شویی,8
1067,کاردان کیفیت و ایمنی,3
1068,کارشناس تحقیق و توسعه انرژی و محیط زیست,2
1069,کارمند ارشد کنترل کالا,4
1070,تکنسبن دندان ساز,3
1071,تکنسین ارشد تولید پلیمر و بازیابی بخش اکریلیک,3
1072,کارگر درجه 2 دریل,8
1073,کارگرماشین برش عمودی,8
1074,کارگرمهمانسرا,9
1075,اپراتور آهنگری با سرعت بالا,8
1076,اپراتوردیگ بخاروکمپرسور,8
1077,تعمیرکار دینام و باطری خودرو,7
1078,رئیس گروه امور فرهنگی وتربیتی,1
1079,رئیس گروه برنامه ریزی و تحول اداری و تعالی,1
1080,جوشکار اسکلت ساختمانی,7
1081,رئیس گروه حسابرسی مالیاتی رییس دبیرخانه,1
1082,دفتردار اجرای پروژه های نورد گرم,4
1083,سرپرست مدیریت پژوهش و نوآوری,1
1084,سرپرست مهندسی انرژی و سیالات,1
1085,متصدی پخت خمیرسازیها,8
1086,کارگر بارگیری و تخلیه مواد شیمیایی و هیدروکربنی,9
1087,کارشناس حقوقی ارشد الف,2
1088,مسئول کارگاه تعمیرات ونوسازی,3
1089,متصدی امور دفتری و بایگانی پست سازمانی با نام,4
1090,کاپیتان کشتی یدک کش,3
1091,استادکاربرق ماشین آلات سنگین درجه 1 معدن,7
1092,اپراتور دستگاه ساب پاش فلزات,8
1093,کارگرهیدروفیل ریسنده,8
1094,کارگرپیشروی تونل,8
1095,کارگرچاپ متصدی مقوائی,8
1096,کارگر چاپ پلاستیک,8
1097,اپراتورشارژکوره های ریورب ذوب,8
1098,اپراتور سیستمهای تصفیه آب,8
1099,تکنسین مخازن پایانه صادراتی,3
1100,رئیس اداره برنامه ریزی تامین و توزیع قطعات صادراتی و خدمات پس از فروش,1
1101,تعمیرکارچرخ ودوخت,7
1102,رئیس مهندسی شبکه و یکپارچه سازی سیستم ها خودروئی,1
1103,رئیس هیات عالی نظارت,1
1104,رئیس بررسی و نظارت بر اجرای طرح های محصول، بدنه و قوای محرکه,1
1105,سرپرستانبارمواداولیه توزینماده اولیه هیو,4
1106,سرپرست انبارآجر پاکت و سوخت,4
1107,مدیر تحقیقات,1
1108,کاردان سیستم های کامپیوتری,3
1109,کارشناس تعمیرات مکانیک واحدهای بسته بندی و بارگیری,2
1110,کارشناس ارشد بررسی منابع خرید,2
1111,مسئول حسابداری دارایی ثابت,2
1112,کارشناس تعمیرات مکانیک ناحیه نورد کرم,2
1113,کارگر پالایشگاه,8
1114,کاردان رادیولوژی و سونوگرافی,3
1115,معاون امور عمومی,1
1116,کارشناس تکنولوژی اطلاعات وسیستمهای ندیریت,2
1117,کارشناس ارشد خرید مواد شیمیایی و لوازم آزمایشگاهی خریدهای داخلی,2
1118,کارشناس ارشد حقوق بین الملل,2
1119,کارشناس مسئول نظارت بردرمان امور خیریه ها,2
1120,رئیس اداره فناوری اطلاعات وارتباطات,1
1121,کارگر روزمزد ساختمانی,9
1122,تعمیرکار تجهیزات سیستم های هیدرولیک واحد تعمیرات نورد نهائی,7
1123,کمک متصدی دستگاه قیچی برشکاری,8
1124,تکنسین دیسک ها و کوره ها,3
1125,رئیس اداره امور ازمایشگاهها,1
1126,سراستادکارارشد تراشکاری,7
1127,سرشیفت امور انتظامی,5
1128,مسئول تدارکات و خرید,3
1129,کارگر پلاستوفوم,8
1130,کارگر کارگاه زرگری,7
1131,کارگر کارگر کمکی مونتاژ,8
1132,مسئول مجموعه سازی,3
1133,پزشک متخصص قلب وعروق,2
1134,معاونت بهبود تولیدات گیاهی,1
1135,مهندس ارزیاب کنترل کیفیت,2
1136,پیشخدمت و نامه رسان بانام,9
1137,مسئول نظارت وخدمات عمومی,5
1138,کارشناس مسئول حسابداری اموال,2
1139,کارمند بیمه های سلامت,4
1140,درجه بند فرش,7
1141,تکنسین فیزیک بخش تضمین کیفیت,3
1142,رئیس فرمانده یگان فارسان,1
1143,مسیول خرید تجهیزات مکانیکی و برقی,3
1144,فروشنده در مدیران خودرو,5
1145,متصدی دستگاه تولید تیر سیمانی,8
1146,سرپرست کنترل تولید الکترود,3
1147,مربی کارشناس بهداشت عمومی,2
1148,مسئول اجراء,3
1149,کارشناس ارشد آنالیز و تجزیه دستگاهی,2
1150,کارشناس ارشد مدیریت معدن,2
1151,معاون مدیر مهندسی تولید,1
1152,واحد ستاره دار اداری و مالی اداره کل نیروی کشش کارشناس مسئول خرید,2
1153,کارشناس مسوول اموراداری,2
1154,کارگرمونتاژکارنهایی,8
1155,تعمیرکار موتور جوش,7
1156,قالبساز و تعمیرکار,7
1157,مسئول بر نا مه ریزی و بهبود فر ایند ها,2
1158,راننده ماشین آلات سنگین بالای تن,8
1159,کارشناس ارشد ناظر برق,2
1160,متصدی باشگاه ورزشی,5
1161,مسئول تصفیه فاضلاب,3
1162,متصدی بایگانی اسناد فنی,4
1163,مسئول کارشناس سیستم مکانیزه اسناد,2
1164,کارشناس خرید عمومی و متفرقه,2
1165,استادکارساختابزاروقطعات,7
1166,کنترلر آزمایشگاه و مواد سازی,3
1167,باطری ماشین,7
1168,برقکار باطری ساز,7
1169,تکنسین نگهداری و تعمیرات سیستم تحریک و ژنراتور,3
1170,تکنسین ارشد پشتیبانی و تجهیزات مخابرات,3
1171,سرگروه نظافت دستگاهها,5
1172,متصدی امور دفتری و بایگانی از مدیریت امور اداری,4
1173,مدیر نگهداری و تعمیرات برق و اتوماسیون,1
1174,کارمند دفتری بازاریابی و فروش,4
1175,کارشناس مسئول پشتیبانی ورفاه,2
1176,کارشناس تعمیرات و نگهداری تصفیه خانه فاضلاب,2
1177,مسئول ماشین,8
1178,کارگرقالب ریزی,7
1179,کارگرلاککاری,7
1180,کمک سرپرست تکمیلی,3
1181,کمک متصدی بناء کوره اهک خمیرسازی تهیه مواد,8
1182,کمک متصدی ساتراسیون,8
1183,اپراتور ارشد اتاق کنترل آب و هوا,8
1184,رئیس اجرای پروژه های ناحیه آهن سازی,1
1185,متصدی ماشینهای رنگرزی و,8
1186,کاردان بازرسی بالابرها,3
1187,کارشناس مسول توسعه و مدیریت منابع,2
1188,پنچرگیری,7
1189,کارشناس خدمات ماشینی وامار,2
1190,کارشناس مسئول گفتار درمانی,2
1191,کارشناس امور زیربنایی,2
1192,اپراتور دستگاه دم چلچله زن چوب,8
1193,اپراتور پرکنی قرص,8
