id,title_norm,label_1
3619,تعمیرکار یخچال خانگی,7
3620,تکنیسین آزمایشگاه کشا ورزی,3
3621,تکنسین ارشد خدمات الکترونیک,3
3622,سرپرست تجهیزات حفاظت الکترونیکی,3
3623,سنگ شکن کارخانه آسفالت,8
3624,سرپرست شیفت تولید یارن پلی استر,3
3625,مدیر کارگاه ها و پشتیبانی تعمیرات,1
3626,معاون امور دولت و رئیس مدیریت بحران,1
3627,مسئول مکانیک تاسیسات,3
3628,قفسه چین انبار,9
3629,کارمند حراست پرسنلی,5
3630,مسئول حسابداری کارشناس,2
3631,کارشناس ارزیابی مواداولیه فلزی,2
3632,کمک فنی درجه 1 خدمات مدیریتی,3
3633,کمک متصدی منگنه زنی,9
3634,کمک مکانیک تولید,9
3635,اپراتوردستگاه تکمیل موکت نمدی,8
3636,تعمیرات ونگهداری ماشین الات,7
3637,تعمیرکار تجهیزات سیستمهای پرتوزا واحد فولادسازی و ریخته گری شیفت,7
3638,کارگر ارماتور بندی ساختمان,7
3639,رییس اداره تعمیرات تاسیسات عمومی وکارگاه,1
3640,رییس اداره مونتاژ سراتو,1
3641,کارشناس ارشد مسئول رتبه یک,2
3642,کارشناس ملاقات ها,2
3643,کارشناس قطعات جرثقیل و ابزارالات,2
3644,کارگرچاپ روتاری وو,8
3645,اپراتور تاب تلفنی,4
3646,اپراتور ماشین ترنچر معدن,8
3647,تعمیر رادیات اتومبیل,7
3648,رئیس نگهداری و تعمیرات ماشینکاری و سرسیلندر,1
3649,ماشینکار نیم تاب,8
3650,صفحه تراشکاردرجه یک,7
3651,کارمند بخش کنترل کیفیت,4
3652,مکانیسین تاسیسات سطح 5,7
3653,کابل بند قطار,8
3654,کارشناس یا رئیس دایره استعلام,1
3655,کارشناس یا رئیس دایره خدمات اجرایی,1
3656,لوله کش وریلبندمعدن,7
3657,کارشناس مسئول امور شهری و روستایی وشوراها,2
3658,مونتاژقدرت مونتاژکاردرجه قدرت,8
3659,کارشناس گزارش دهی فروش,2
3660,کارشناس بایگانی اسناد,2
3661,مسئول بارگیری انبارها,3
3662,تعمیرگاه اتومبیل,7
3663,جوشکار درجه 3 قطعات ریخته,7
3664,بهره برداراپراتورتوربین بخار,8
3665,رئیس اداره مهندسی و حدنگاری اراضی کشاورزی کاداستر,1
3666,رئیس واحدمهندسی صنایع,1
3667,رییس بازرسی ونظارت فنی وبرنامه ریزی pmتولید,1
3668,مدیر تولید اکستریور,1
3669,کارشناس رسیدگی,2
3670,کاردان امور دانشجویی,3
3671,کارگر بسته بندی کلوچه با دست,9
3672,کارگرخاکشویی,9
3673,تکنسین کنترل کیفیت قالبهای کوچک,3
3674,راننده کامیون قاون,8
3675,مدیر وب اشتراکی,1
3676,مدیرامورفرهنگی,1
3677,کارشناس ارشد apg سطح 1,2
3678,معاون اداری مالی و مدیریت منابع,1
3679,مسئول کنترل کیفیت کالای ورودی فلزی,3
3680,مسئول گزینش استاد کارشناس پست حالت اشتغال,2
3681,کارشناس فنی بررسی صورت وضعیت های انتقال,2
3682,کارشناس برق وابزار دقیق و اتوماسیون پروژه ها,2
3683,کارشناس معماری و شهرسازی,2
3684,کارگر جمع آوری کود,9
3685,اداره امور ناوگان اداره کل راه اهن هرمزگان متصدی تعمیرات الکتریکی,7
3686,بارگیرواگنهاوکمک تعمیرکارسیم نقاله,9
3687,تکنسین براورد هزینه,3
3688,رییس گروه کارشناسان نیاز سنجی و ارزیابی آموزشی,1
3689,سرپرست نقلیه و تعمیرات خودرو,3
3690,سیم بکسل باف بالابرها,7
3691,مسئول برنامه ریزی نیروی انسانی,3
3692,معاون مدیر خریدتجهیزات,1
3693,کارشناس ارشد فرآیندهای منابع انسانی,2
3694,معاون معدنی وبهره برداری,1
3695,کارگر حمل نخاله عصر,9
3696,اداره سیر و حرکت اداره کل راه اهن اذربایجان معاون گار,3
3697,کمک کارشناس بررسی اسناد و مدارک,3
3698,تکنسین بی سیم پست های فشارقوی انتقال و فوق توزیع,3
3699,سانتریفوژ,8
3700,سرپرست نت ابزار دقیق ناحیه یک,3
3701,سرپرست کنترل کیفی مونتاژوتست,3
3702,سرشیفت تولید اسپلایس تیوب,3
3703,مسئول برنامه ریزی و اجرای آموزش,2
3704,کارشناس امور مالی و اقتصادی,2
3705,مسئول شیفت موتورآلات,3
3706,کارشناس ومسئول پیش بینی ترافیک,2
3707,کارشناس تامین نیروی انسانی,2
3708,کارشناس مسئول ارزشیابی اعضای هیات علمی,2
3709,کارشناس پشتیبانی و خدمات فنی نرم افزار,2
3710,کارگرشرکت تعاونی,9
3711,اپراتور پیچ و تلفن,4
3712,اپراتوراتاق پرس,8
3713,تولید کننده جوجه,6
3714,تولیدکننده جو,6
3715,تکنیسین پشتیبانی و خدمات قراردادی,3
3716,رئیس برنامه ریزی مالی و اعتبارات وتسهیلات,1
3717,مدیر نگهداری و تعمیرات ریخته گری,1
3718,مدیرآموزش وپرورش,1
3719,کارشناس مسئول تحقیقات گیاهپزشکی,2
3720,کارشناس تعمیرات بویلر و مبدل های حرارتی,2
3721,مدیر عامل آتش نشانی,1
3722,مهندس تولید,2
3723,کارشناس کنترل کیفیت فولادسازی,2
3724,مهندس ارشد اتوماسیون فولاد سازی,2
3725,کارشناس کنترل مواد وقطعات,2
3726,مسئول فنی آمار,3
3727,کمک انباردارفولادوشاخه ای ساخت تجهیزات,4
3728,یونیت بندو کارگاه فنکوئل,8
3729,برق کاری و تاسیسات کارخانه,7
3730,اپراتورچاپ ولامینه,8
3731,تکنسین تولید و بهره برداری,3
3732,تکنسین تولیدشربت,3
3733,راننده موتور,8
3734,عضو هیات علمی اموزشی,2
3735,مدیراموزش وپرورش,1
3736,مسئول امور نظارت بر حمل بار و کالا,3
3737,مسئول خدمات کارگاهی,3
3738,مهندس طراحی قطعات ابزار دقیق غیربرقی,2
3739,مسئول ساخت پماد نیستاتین,3
3740,کارشناس مسئول امور عمومی,2
3741,کارگرتسمه حمل خمیرکاغذ,8
3742,کارمندارشدخریدخارجی,3
3743,استادمحصول اهارونورد استادمحصول کاردوحلاجی,8
3744,مدیر سلامت دهان دندانپزشکی,1
3745,سنگ زن و کمک جوشکار,7
3746,مسئول تاسیسات و ساختمان,3
3747,کاردان برق و مکانیک,3
3748,کاردان حفاظت وایمنی فنی,3
3749,کارگر بارگیری و تخلیه ارشد,9
3750,کاردان حسابداری خرید مواد و کالا,3
3751,کاردان تولید عملیات حرارتی,3
3752,کارشناس خرید قطعات تزئیناتی و الکتریکی,2
3753,کارشناس اقتصاد بین الملل,2
3754,کارشناس ارشد هیدرومتالورژی,2
3755,مسئول نمونه سازی,3
3756,کارشناس مسیول طراحی و نقشه کشی و نمونه سازی,2
3757,کاردان برنامه ریزی فروش,3
3758,کارشناس مسئول مالی,2
3759,کارگرتولیداتوکنر,8
3760,کارگرجمع اوری اکسترودر,8
3761,بازرس قطار مسافری,5
3762,اپراتوراسیاب سیمان تنی,8
3763,برق کار کارخانه,7
3764,تکنسین ارشد برق پلی استر,3
3765,راننده حمل سیمان بونکر,8
3766,سرگروه تولید اسفنج فشرده,3
3767,سرپرست سالن سیم نازک کنی,3
3768,مسئول شیفت جعبه سازی,3
3769,تکنسین دوبرق کاروتاسیسات,3
3770,جوشکار لوله کشی,7
3771,سرپرست مهندسی ناحیه چدن,3
3772,سرویسکارماشین الات الی,7
3773,متصدی ماهر توربین ودیزل,8
3774,معاون اداره منابع طبیعی گنبد,1
3775,مسیول برق مبل,3
3776,کمک تعمیرکارتعمیرخانه,7
3777,تاسیسات برق ساختمان,7
3778,تخلیه بارگیری,9
3779,ترخیص کار گمرک,3
3780,تکنسین ارشد تجهیزات مخابراتی,3
3781,رئیس دفترپست,1
3782,کارشناس مسئول مهندسی فرآیند های تولیدی,2
3783,کارشناس مسئول طب کار,2
3784,فروشنده سیار صیفی جات با وانت,5
3785,فروشنده عطاری,5
3786,سرپرست نگهداری تعمیرات تاسیسات و آبرسانی,3
3787,سرپرست نگهداری و تعمیرات مکانیکی,3
3788,کارشناس مسئول سفارش کتاب,2
3789,مسئول مهمانسراها,1
3790,پیش خدمت رفاه,5
3791,کارشناس بهره وری وطرحهای بهبود,2
3792,معلم پیش دبستانی چکامه,2
3793,حسابدار متصدی تسویه پیمانکاران و ضمانت نامه ها,2
3794,حسابدارمسوول رسیدگی به اسناد,2
3795,رئیس تعمیرات الکتریک و ابزاردقیق,1
3796,رئیس دایره ساختمان,1
3797,تکنسین تعمیرات پمپ هاوسیستم سوخت رسانی,3
3798,راننده لیفتراک درخط تولید,8
3799,متصدی تصفیه خانه اب ریکاوری,8
3900,کارشناس برنامه ریزی و کنترل هزینه و بودجه,2
3901,معاونت تامین,1
3902,پزشک عمومی شبکه بهداشت,2
3903,مهندس راهسازی,2
3904,کمک اپراتور والس,8
3905,کمک اپراتوردستگاه برداشت آند ذوب,8
3906,گروه ایمنی و نظارت بر شبکه اداره کل راه اهن اصفهان رئیس گروه ایمن,1
3907,انباردار بخش هنرستان,4
3908,تکنسین تعمیرات ماشین آلات ثابت,3
3909,تکنسین تعمیرات و تاسیسات آب,3
3910,حسابدار مسئول پرداخت حقوق ودستمزد,3
3911,رئیس تشکیلات و روش ها,1
3912,تکنسین ضبط تصویری,3
3913,رییس امور بازرگانی,1
3914,سرپرست ساخت قطعات سبک,3
3915,سرپرست شیفت نورد,3
3916,رییس خزانه داری و اعتبارات و انبارها,1
3917,رییس عملیات انبارهای محصول,1
3918,رییس اداره آموزش وتوسعه منابع انسانی,1
3919,کارشناس مسئول اجارات و بهر ه وری,2
3920,مسئول آمار و ثبت خدمات یدک کش,4
3921,واسطه گر معاملات املاک,3
3922,منشی مطب پزشکی,4
3923,کارگرارشدماشین دوخت نخی درجه 1,8
3924,کارگر ساده پخش آسفالت,9
3925,کمک انباردار محصول و سفارشات,4
3926,اپراتور ماهر ساخت نیمه جامدات,8
3927,گروه ایمنی و نظارت بر شبکه اداره کل راه اهن شمالغرب کارشناس مسئول,2
3928,انبار فنی و شیمیائی,4
3929,تکنسین تهیه محلول بخش پلی استر,3
3930,حسابدارمسئول اموال,3
3931,رئیس حسابداری فروش و حقوق و دستمزد,1
3932,رییس اداره تمرکزوتلفیق حسابها,1
3933,عکاس یک,3
3934,متصدی فروش فیش,5
3935,سرکارگرسنگ شکن,3
3936,کارشناس انجمن اولیاومربیان وشوراهای اموزش وپرورش,2
3937,ماشیندارگارد,8
3938,کارشناس مسئول امار اطلاعات هوانوردی,2
3939,کارشناس بر رسی و اصلاح فرایند های اجرایی,2
3940,ماشین افزارکار,7
3941,کارگرکنترل مرغوبیت ریخته گری,7
3942,کارگری,9
3943,جوشکار کارگاه کوئلسازی کندانسورسازی,7
3944,تکنسین محاسب خدمات فنی مکانیک,3
3945,رئیس دیسپچری امور خدمات فنی,1
3946,رئیس شورای پزشکی,1
3947,سرپرست حسابداری کارخانه,3
3948,سرپرست حمل و نقل کارگاهی,3
3949,راننده سنگ شکن,8
3950,مسئول آزمایشگاه تشویه,3
3951,مسئول ازمایشگاه کنترل کیفی,3
3952,مسئول شیفت تولید نیمه جامدات,3
3953,مسئول شیفت رشوفر,3
3954,کارشناس بهداشت خانواده,2
3955,کارگرخدمات پشتیبانی,9
3956,بسته بنددرجه یک پودرپنی سیلین,8
3957,بسته بندی کردن,9
3958,گارگر توزین,9
3959,راننده حمل ونقل سنگین,8
3960,متصدی تراکتور,8
3961,متصدی تولیدورق,8
3962,کارشناس هماهنگی تامین خوراک,2
3963,کارشناس مسئول پیشگیری از وقوع جرم,2
3964,کارشناس برق و الکترونیک,2
3965,کارشناس ارشد آبخیزداری,2
3966,کارشناس ارشد سفارشات ملزومات ابزار دقیق,2
3967,کاردان املاک,3
3968,متصدی حمل و نقل,4
3969,کارشناس نمایشگاه ها و تشریفات,2
3970,معاون ومسئول پست,1
3971,مهندس ارشد کارگاه تعمیرات ابزار دقیق,2
3972,کارشناس ومسئول طراحی برق مستقیم,2
3973,مدیرعامل تعاونی مصرف بطورمامور,1
3974,کارشناس مرخصیهاوماموریت,2
3975,کارشناس مسئول r&d رزین,2
3976,مسئول شیفت عملیات کامیون معدنی,3
3977,کارشناس پایش و گزارش دهی,2
3978,کارشناس ومسئول راه اندازی تجهیزات نیرو,2
3979,کارشناس مهندسی کیفیت,2
3980,کارگرفایبرگلاس قسمت فایبرگلاس,7
3981,آموزش وپرورش کودکان ودانش آموزان پیش دبستانی وابت,2
3982,کمک راننده تریلی فله کش,9
3983,کمک سرویسکار تجهیزات سنگ شکن,9
3984,کارگر قیچی درجه 1,8
3985,تکنسین تعمیرات مکانیک آماده سازی تختال,3
3986,راننده لیفتراک تزریق,8
3987,رئیس امور بازرگانی,1
3988,راننده نیسان باری,8
3989,مدیر امور نظارت بر باشگاه و مهمانسرا,1
3990,مدیر برنامه ریزی و کنترل تولید و توزیع منابع کشاورزی,1
3991,کارشناس مسئول خطوط انتقال,2
3992,کارشناس مسئول شیفت تستهای غیر مخرب,2
3993,کارگر تعمیره کور,7
3994,مکانیک خودروسبک وسنگین,7
3995,مسئول نگهداری وتعمیرات برق ریخته گری نت فولاد سازی,3
3996,مسئول نوارهای,3
3997,مسئول نمایندگی شهرستانها,1
3998,کارگر تزریق کار پلاستیک,8
3999,کارگر انبار کار در جریان,9
4000,کارشناس خرید قائم به شاغل,2
4001,اپراتور دستگاه چندلا تاب ریسندگی,8
4002,اپراتور چاه آب,8
4003,اپراتور کارگاه اسکلت فلزی و عملیات حرارتی,8
4004,تعمیرکاربرق تعمیرات شیفت,7
4005,تکنسین چاه,3
4006,تکنسین اتاق پمپ,3
4007,تکنسین ارشد نوبتکاری نگهداری و تعمیرات برق,3
4008,سرپرست تعمیرات برق ریخته گری,3
4009,سرپرست تعمیرات مکانیک ماشینکاری و سرسیلندر,3
4010,روغنکشی,8
4011,سرگروه کارگر انبار,9
4012,سوزن ساز,7
4013,سرپرست خریدمواد اولیه وارداتی,3
4014,متصدی امور رختکن,9
4015,مدیر کل اداره حراست,1
4016,کارشناس ارشد ارتباطات و تجهیزات مخابرات,2
4017,کارشناس ارشد قیمت تمام شده,2
4018,اداره امور ناوگان اداره کل راه اهن اذربایجان اموزگارلکوموتیوران ا,8
4019,اداره امورمالی و اموال اداره کل راه اهن شمالشرق کارشناس امور م,2
4020,اپراتور دستگاه بطری پرکن نوشابه,8
4021,اپراتور دستگاه بچ اف لاستیک و تایر,8
4022,کمک مکانیک وروغن زن مقدمات,7
4023,استادکار مونتاژ,8
4024,تکنسین بهره برداری از تصفیه خانه,3
4025,رئیس متــد,1
4026,رییس گروه برنامه ریزی امایش و بهره وری نظری,1
4027,رییس گروه کارشناسان برنامه ریزی و کنترل پروژه ها,1
4028,فورمن برق کک,3
4029,کارورز عمومی تولید بسته بندی,9
4030,کارپردازکارخانه,3
4031,مشاور معاون هماهنگی و نظارت فرهنگی اجتماعی و همکاری های منطقه ای,2
4032,کارشناس امورسیاسی اداره اول خاورمیانه و شمال افریقا,2
4033,متصدی دوسالن گرانول سازی,8
4034,کارشناس امور سیاسی امنیتی و انتخابات,2
4035,کارشناس سرویسهای مخابراتی,2
4036,مدیر ارائه خدمات حقوقی,1
4037,معاون ذیحساب استانداری اردبیل,1
4038,سرپرست برنامه ریزی فروش,1
4039,طراحی و برنامه ریزی نگهداری و تعمیرات,2
4040,سرپرست صدور اسناد بخش مالی بخش امور مالی,3
4041,متصدی تصادفات توقفگاه,4
4042,کارشناس انبارهای عمومی,2
4043,کارمند ارشد روابط کار,2
4044,مهندس نگهداری و تعمیرات بسته بندی,2
4045,کارشناس مسئول امور دبیرخانه,3
4046,کارورزارشدتولیدریخته گری,8
4047,کارشناس ارشد کنترل پروژه سطح 3,2
4048,معاون ذیحساب نوسازی توسعه و تجهیز مدارس استان اردبیل,1
4049,کارشناس سامانه cmms,2
4050,کارشناس نظارت بر بهره برداری و راندمان,2
4051,کارشناس ازمایشگاه موادخوراکی واشامیدنی وبهداشتی,2
4052,کارشناس عیب یابی و مخابرات,2
4053,نظافتچی منازل,9
4054,کارشناس محیط زیست خاک و پسماند,2
4055,کارگرچله پیچی بافندگی,8
4056,اپراتور بسته بندی نهایی اپراتور پرکن,8
4057,اپراتور خط درایر,8
4058,کمک باطری ساز,7
4059,کمک تعمیرکار,7
4060,سرشیفت مکانیک بافندگی,3
4061,سرکارگرارشدبافندگی کتن,3
4062,سرکارگرتکمیل رنگرزی,3
4063,ماشین کار درجه 2 تولید,7
4064,مدیر کل دفتر امور خانواده و بانوان,1
4065,کارشناس حفاظت از محیط زیست تاریخی,2
4066,کارشناس تعمیرات مکانیک والوها,2
4067,کاردان شیفت دیسپاچینگ برق,3
4068,کارشناس جغرافیا و برنامه ریزی شهری,2
4069,معاون توسعه انسانی و مدیریت منابع انسانی وزیر ارتباطات و فناوری اطلاعات,1
4070,مسئول مالی عملیات,3
4071,مسئول خدمات درمانگاه,3
4072,مسئول تعمیرات لوله و شیرآلات,3
4073,معاون ایستگاه پرورش و اصلاح نژاد زنبور عسل لنگرود,1
4074,کارشناس جمع اوری اسناد و مدارک,2
4075,کارمند کار و امور اشتغال,3
4076,کارگرمتخصص دیگبخاروسیکل فشارقوی,8
4077,کارگر میوه چینی,9
4078,تکنسین سرباره,3
4079,ذیحساب اعتبارتملک دارائیهای سرمایه ای شرکت اب و فاضلاب,2
4080,جوشکار تعمیر ونگهداری بخش مهندسی,7
4081,سرخطشیشهگذاریقسمتپرکنیسوسپانسیونانتیبیوت,8
4082,متصدی لوله کشی,7
4083,پرسکارتن تولیدات,8
4084,کارشناس امور مشارکتها,2
4085,کارشناس برنامه ریزی و کنترل تولید و مواد,2
4086,تکنسین تجربی آزمایشگاه,3
4087,شاطر نانوایی سنگک,7
4088,مامورانباردار تعاونی مصرف,4
4089,مدیر دفتر نظارت بر امور مشترکین,1
4090,کارمندامور عموم,4
4091,کارشناس امورگمرکی,2
4092,نوارپیچ,7
4093,معاون سرمایه های انسانی و توسعه مدیریت,1
4094,کارشناس رسیدگی به شکایات کارکنان,2
4095,کارشناس ارشد مهندسی بهره برداری,2
4096,اپراتور بوبین,8
4097,اپراتورقطع کن,8
4098,تکنسین مبارزه با بیماریها مسئول زنجیزه سرما,3
4099,رئیس اداره تدارکات و خدمات عمومی,1
4200,کاردان عملیات فروش,3
4201,مکانیک تعمیرات ماشین الات سنگین مهندسی,7
4202,کارشناس جمع آوری و تحلیل اطلاعات صنعت بازار,2
4203,قالیباف,7
4204,کارشناس طراحی و اجرای پروژه های ناحیه آهن سازی,2
4205,کمک متصدی آسیای گچ گ هاها,8
4206,کمک مونتاژ کار,8
4207,تعمیرات خطوطفشارقوی,7
4208,کمک فورمن رنگ وشماره زنی,7
4209,تکنسین دفتر برنامه ریزی تعمیرگاه و تعمیرات مرکزی,3
4210,تعمیرکاربرق ماشین الات صنعتی,7
4211,سرپرست ماسوره پیچ,3
4212,سرپرست مدیریت بازاریابی و پیشبرد فروش محصولات شرکای تجاری,1
4213,راننده پایه یکم ماشین آلات سنگین ده تن به بالا,8
4214,کارشناس و مسئول بررسی صدور احکام,2
4215,معاون پژوهشی دانشکده مهندسی شمی,1
4216,واحد ستاره دار اداری اداره کل واگنهای باری معاون اداره امور قرارد,1
4217,کارگر نوسازی وتعمیرات شبکه,7
4218,کمک مکانیک تریلرهای سنگین,7
4219,اپراتور اتاق برد,3
4220,اپراتوردستگاه نایلکس درجه 2,8
4221,کمک راننده وسایل نقلیه موتوری سواری,9
4222,کمک سرپرست الکتریکی وباطریسازی یک,3
4223,کمک سرپرست لوله خرطومی,3
4224,تکنسین سایت فرآوری آهن قراضه و سرباره سرد,3
4225,تکنسین شیفت کنترل کیفی و آزمایشگاه گندله سازی,3
4226,دستیار فنی تعمیرات مکانیک بخش اکریلیک,3
4227,سرشیفت برق بافندگی و واهار,3
4228,سرشیفت برق و الکرونیک,3
4229,کارگر تولید قطعات خودرو,8
4230,کارشناس مسئول خدمات رفاهی,2
4231,کارشناس مسئول سیستمهای مدیریت کیفی,2
4232,پلیس راهنمایی و رانندگی,5
4233,کارشناس مسیول مطالعات اقتصادی و منابع مالی و بازاریابی,2
4234,کارگر بلوک زن معدن,8
4235,مسئول پیگیری تعمیرات,4
4236,کارشناس خدمات پذیرایی,2
4237,کارشناس مسئول گروه پژوهش و فناوری,2
4238,کارشناس مسئول امور عمومی بانام,2
4239,کارشناس مسول هواشناسی همدیدی,2
4240,استادکار ماشین ابزار دقیق درجه 2,7
4241,کنترل کننده پرس,8
4242,کارگرانبارنخ وموادشیمیایی,9
4243,استاد کار مونتاژ,8
4244,کارگرکمکی تایرسازی باری مدل و,9
4245,تلقیح کننده مصنوعی وبهداشت دام,3
4246,جوشکاربرق باگازارگون ک گ کوئلسازی کندانسورس,7
4247,جوشکارونوساز و,7
4248,رئیس اداره مهندسی ومدیریت سرویسها,1
4249,جگرکی,5
4250,راننده جرثقیل سقفی درجه آموزشی ذوب,8
4251,شاطرلواشی,7
4252,مدیر شبکه,1
4253,مدیر عملیاتی منطقه,1
4254,مدیر مخابرات منطقه,1
4255,رییس امور حقوقی و دعاوی,1
4256,رییس تحقیقات پایه ای,1
4257,کارشناس طراحی سازه پروژه های ساختمانی,2
4258,وارد کننده اطلاعات,4
4259,معاون نظارت بر امور شرکتها,1
4260,واحد ستاره دار اداره کل نیروی کشش رئیس اداره کنترل کیفیت تعمیرات,1
4261,کارشناس نظارت بر درمان,2
4262,کارشناس طبقه بندی اطلاعات انتقال,2
4263,کارشناس ارشد مدیریت صنعتی,2
4264,کارگر دو تکمیل,8
4265,اداره سیر و حرکت اداره کل راه اهن اذربایجانرئیس گار جلفا,1
4266,اداره سیر و حرکت اداره کل راه اهن هرمزگان کاردان سیر و حرکت,3
4267,بازرس مکانیک و هیدرولیک,3
4268,رئیس اداره سامانه های یادگیری و مدیریت دانش,1
4269,رئیس اداره طراحی و پیاده سازی زیر ساخت فناوری اطلاعات,1
4270,سرپرست تعمیرات وساخت قطعات یدکی,3
4271,چسب زن وپالت چین,9
4272,مسئول قطعه,4
4273,مدیر دفترحوزه مدیرعامل,1
4274,متخصص علوم آزمایشگاهی,2
4275,کارشناس مسئول دوره های سوادآموزی وساماندهی داوطلبا,2
4276,کارشناس کشت و بهره برداری,2
4277,مقدمات کارحمل کلاف از فاخماشین,9
4278,کارگرآهنگری وجوشکاری مستقردرسالن تولید,7
4279,کارگراتوماتیک,8
4280,کارگرارشدانباردرجه,9
4281,اماده سازی زمین کشاورزی,6
4282,آتش نشان و راننده,5
4283,کارگرحمل ونقل چی تکمیل,9
4284,برشکارصنعتی خط تولید,8
4285,اپراتورکنترل آمارتولید,4
4286,اپراتورکوره آهک,8
4287,بازرس ایمنی فنی,3
4288,تکنسین تعمیرات مکانیک پمپ ها,3
4289,تکنسین تعمیرات مکانیک کمپرسور,3
4290,خریدوفروش ضایعات,5
4291,دبیر رشته کامپوتر,2
4292,فلزکارارشد,7
4293,متصدی دستگاه تولید گاز هیدروژنه,8
4294,مسئول آمار و اطلاعات و شناسایی کارکنان,4
4295,کارمند برنامه ریزی تعمیرات هواپیما سطح 2,3
4296,مربی کاردان بهداشت محیط و حرفه ای,3
4297,کاردان عملیات و مناطق,3
4298,کارشناس مسئول امار و اطلاعات پرسنلی,2
4299,کارگر ساده ازمایشگاه,9
4300,رییس انبارهای تولید,1
4301,سرپرست تعمیرات ابزار دقیق در کوره,3
4302,متصدی آسیاب شکر ویفر,8
4303,مدیر صادرات محصول,1
4304,مدیر عملیات شبکه,1
4305,معاون منابع انسانی مدیر عامل و مدیر امور مرکز آموزش و تحقیق,1
4306,مهندس تعمیرات ونگهداری وسایط نقلیه,2
4307,کارشناس برنامه ریزی وبهبودسیستم های تامین,2
4308,کارشناس تامین,2
4309,کارشناس مسئول ازمایشگاه محیط زیست,2
4310,مسئول شیفت ایمنی و نجات تونل,3
4311,کارشناس مخزن منابع کتابخانهای,2
4312,پرورش دهنده گل محمدی,6
4313,کارشناس ارشد ارزیابی سازمان و بهبود روشها,2
4314,کارشناس ارشد تحلیل و توسعه بازار,2
4315,کارشناس ارشد بررسی منابع بازرگانی,2
4316,معاون نظارت و ارزشیابی عملکرد,1
4317,معاون ومسئول امورپست,1
4318,مسول امور دفتر لوله کشی گاز,1
4319,کارشناس صنایع غذایی کشاورزی,2
4320,مسئول کالیبراسیون واحدهای جنبی,3
4321,معاون املاک و حقوقی,1
4322,کارگر خشکشویی,8
4323,کارگر خط تولید شیشه,8
4324,کمک کارشناس پروژه,3
4325,تکنسین تاسیسات مسئول تاسیسات,3
4326,تکنسین تجهیزات جانبی,3
4327,گوسفندار,6
4328,ذوب چی و پاتیل چی,8
4329,رئیس قسمت خزانه معین,1
4330,تکنولوژیست مهندسی الکترونیک,3
4331,سرپرست کارگاه تجهیزات سبک ساخت تجهیزات,3
4332,قالبساز قالبهای دایکاست,7
4333,سردافررینگ ریسندگی,3
4334,مسئول بهره برداری الکتریک واحدهای وو,3
4335,کارشناس پاسخگویی تلفنی,4
4336,مدیرکل دفتر مرکزی حراست,1
4337,پرورش دهنده بز و کاشت جو,6
4338,ماشینیست ونتیلاتور,8
4339,کارشناس مجله,2
4340,مامور کنترل ترافیک و پارک خودرو,5
4341,کارشناس وانالیست ارشدسیستم بخش انفورماتیک,2
4342,کارگرساده کارگاه لحیمکاری,9
4343,اپراتورکمپلت,8
4344,اپراتورگردآوری نمونه ها,9
4345,دستیار فنی برق و الکترونیک قسمت تعمیرات بخش پلی استر,3
4346,سرپرست نت دفترفنی,3
4347,سرپرست نیروی خدماتی هتل,5
4348,فورمن برق واتوماسیون,3
4349,متصدی کنترل حضورو غیاب در شیفت,4
4350,کارگر کمکی درجه 1 مدلسازی,9
4351,کارشناس مسئول ترانسپورت,2
4352,کارشناس مسئول تولید بذر و نهال و باغبانی,2
4353,کارشناس تکنولوژی,2
4354,کارشناس مسئول حقوق شهروندی,2
4355,کارشناس مسئول بیولوژی,2
4356,کارشناس کنترل و ارزیابی محصولات غذایی تر,2
4357,بارزس تولید مقدمات بافندگی,3
4358,تکنسین تولیدپارافین وواکس,3
4359,تکنسین سیم پیچی,7
4360,سرپرست شعب,1
4361,سرپرست عملیات مخابرات مخابرات,3
4362,عضو هییت مدیره شرکت کاوه خودرو,1
4363,متصدی سرویسکاری وپنچرگیری,7
4364,مسئول انبار قسمتی,4
4365,مدیر ارایه خدمات حقوقی,1
4366,رئیس حمل و نقل لجستیک,1
4367,کارمند امور اجرائی صادرات,4
4368,کاردان ارشد تست,3
4369,ماشیندار دولاکنی مقدمات ریسندگی,8
4370,کارشناس مسئول امور اداری و استخدامی شهرداری ها,2
4371,کارشناس یا رئیس دایره دفتر هیئت مدیره,1
4372,کارشناس مسئول برنامه ایمنی آب,2
4373,مهندس شیفت عملیات حرارتی,2
4374,مهندس مشاور عمران,2
4375,کارشناس بررسی وپیگیری,2
4376,کارشناس اموزش تیمهای سیار وحرف روستائی کارشناس عا,2
4377,مهندس نت مکانیک,2
4378,کارشناس اموزش عقیدتی وامورفرهنگی,2
4379,کارشناس یک آزمایشگاه مواد و سیم,2
4380,کارگزار استخدام,3
4381,برقکاروفنی,7
4382,انبارداریک انباربهداشتی,4
4383,کمک مکانیک سرویس تکمیل,9
4384,جوشکار ـ خال جوش,7
4385,رئیس اداره مطالعات خدمات فنی,1
4386,تکنسین برق فشارضعیف,3
4387,تکنسین بویلر,3
4388,سرپرست آسیاب خاک,3
4389,رئیس گروه پیگیری ثبت اسناد و املاک,1
4390,رییس برنامه ریزی،کنترل،نگهداری،تعمیرات فولادسازی و ریخته گری,1
4391,مدیر امور بهره برداری واحدهای گازی هسا,1
4392,مدیر امور مهندسی های بهره برداری,1
4393,کارمند دفتری مدیران معاونت بازرگانی,4
