id,title_norm,label_1
2492,کارگرساده درجه 3,9
2493,کارگرساخت شربت پودر,8
2494,تکنسین آزمایشگاه رنگ,3
2495,تکنسین ارشد تعمیرات مبدلهای حرارتی,3
2496,تکنسین ارشد شبکه برق عملیات و تهویه,3
2497,تکنسین عملیات برق,3
2498,سرپرست توسعه و استقرار نظامهای منابع انسانی,2
2499,مسیول دفترداری وصدور اسناد,4
2500,کارشناس ابخیزداری,2
2501,مسیول انباررنگ وموادشیمیایی,4
2502,سرپرست تولیدشیفت وکنترل,3
2503,فروش برنج عمده,5
2504,سرپرست نگهداری و تعمیرات برق نقاشی,3
2505,سرپرست چاپ,3
2506,متصدی خطو کارگاه تزریق فوم,8
2507,اپراتور سایت ایزومریزاسیون و تولید میکس زایلین,8
2508,رئیس گروه نظارت بر فدراسیونها,1
2509,سرپرست اداره حسابداری کارکنان,1
2510,سرپرست اداره پیمان و رسیدگی,1
2511,شاگرد تعمیرکار کولر,7
2512,مدیر دفتر بیمه,1
2513,مدیر قالب های صنعتی,1
2514,رییس گروه تشکیلات,1
2515,معاون آموزش ونوآوری,1
2516,کارگر مونتاژ کار قالب,7
2517,کارشناس کنترل پروژه و بانکهای اطلاعاتی,2
2518,کارمند اسناد فنی,4
2519,کارگردرجه یک رنگرزی وشستشو م,8
2520,کارگردرجه یک ساختمان,7
2521,اپراتورتعمیرکارریخته گری,8
2522,خلبان هواپیمای سم پاشی,3
2523,راننده درزین جرثقیل دار,8
2524,فروشنده سنگ نما,5
2525,فروشندگی مواد خوراکی در دکه,5
2526,متصدی دستگاه برش دستمال کاغذی,8
2527,مراقبتکارآرایش آندی ذوب,8
2528,مسئول مقدمات تولید,3
2529,کارشناس برنامه ریزی عملیات ترانشیب,2
2530,سرشیفت لعاب و چاپ,3
2531,سرکارگر تهیه و تخلیه ماسه ریخته گری,3
2532,ماشین کار کمک تراشکار,7
2533,ماشیندار پشت حلاجی ریسندگی,8
2534,مونتاژکار موتور هواپیما,8
2535,کارمند آب منطقه ای,4
2536,کاردان ازمایشگاه علوم تشریح,3
2537,کارشناس بررسیهای اقتصادی فنی,2
2538,کارشناس مسئول امور دانشجویی وتربیت بدنی,2
2539,کارگرتخلیه گرمخانه,9
2540,کارگرتعمیرات سالن,7
2541,اپراتور ماشین دو فور وان ریسندگی,8
2542,اپراتور ماشین سنگ تخت دورانی فلزات,8
2543,کمک کارشناس بهره برداری,3
2544,جوشکار نقره,7
2545,تکنسین برق پیشگیرانه جاری برق صنعتی,3
2546,رئیس گروه مدیریت دانش و همکاریهای علمی,1
2547,رئیس گروه نظارت,1
2548,رئیس گروه هماهنگی امور سرمایه گذاری,1
2549,حسابدار خبره,2
2550,سرپرست اداره تحقیقات و نوآوری بازاریابی و فروش,1
2551,رئیس تعمیرات برق,1
2552,شادبلاست وسندبلاست,7
2553,مبدلهای حرارتی,7
2554,مسیول دفتر خدمات فنی و پشتیبانی,1
2555,کارشناس اجرای طرحهای آب,2
2556,رییس دفتر فنی و برنامه ریزی تعمیرات,1
2557,کارشناس کنترل کیفیت کارگاههای ساخت,2
2558,کارشناس برنامه ریزی وساخت,2
2559,کارشناس کنترل کیفیت ازمایشگاه,2
2560,کارشناس مسئول تشکلات کارگری و کارفرمایی,2
2561,کارمند تحویل خودرو شهرستان,4
2562,کمک اپراتور سیلینگ,8
2563,کمک اپراتور کلندر سه رول,8
2564,اپراتور ماشین فرز یونیورسال فلزات,8
2565,تکنسین تهویه,3
2566,رئیس دایره بازاریابی و فروش خدمات,1
2567,رییس اداره نشت یابی و مدار فرمان خطوط فشارقوی انتقال و فوق توزیع,1
2568,راننده معدن حفاری,8
2569,عضو هیئت,1
2570,عضو هیئت م,1
2571,متصدی صدور پروانه و پته,4
2572,کارشناس امورسازه هاو تاسیسات,2
2573,کارشناس مسئول اتاق رادیو,2
2574,مهندس خوردگی فلزات,2
2575,مفتول کار دستی,7
2576,کمک اپراتور دستگاه بسته بندی پودر,8
2577,برشکارارشد= استادکار,7
2578,تکنسین تعمیرات مخابرات,3
2579,خاک ریزپرس,8
2580,رئیس حراست پرسنل اسناد مدارک it,1
2581,رئیس دانشکده علوم ورزشی,1
2582,عضو هیئت مدیره قائم مقام,1
2583,عضوهیات مدیره,1
2584,مسئول اموراداری ومالی,1
2585,کارشناس مسئول ارتباطات و اموزش بهداشت,2
2586,کارگر فنی تعمیر خودرو,7
2587,کمک راننده لودر معدن,8
2588,سرپرست انبارخاک خط,4
2589,عایق ساز لوله,7
2590,نظافتچی شهرسازی,9
2591,کاراموزبرقکاردرجه اداره برق,7
2592,مدیر آموزشگاههای حرفه ای,1
2593,کار گرساده کشاورزی,9
2594,کارمند شهرداری مسول حمل ونقل عمومی,3
2595,متصدیسالنقرصسازیاتاقک تولیدقرص جینکوتیدی,8
2596,کارشناس مسئول نظارت بربهره برداری شبکه های آب,2
2597,کاردان مسئول توزین,4
2598,نصب پست,7
2599,کاردان نت تهویه,3
2600,کارگر نرم کننده دستی چرم دستی,7
2601,کمک مسئول تونل ویالشوئی استریل,8
2602,اپراتوردرجه وایندرهایبالک,8
2603,رئیس مطالعات فنی و تکنولوژی,1
2604,رییس برنامه ریزی و کنترل نگهداری و تعمیرات نورد گرم,1
2605,رییس تعمیرات برق,1
2606,کمک راننده فنیشر,8
2607,کمک سرپرست تهیه مواد,3
2608,تکنسین سیم پیچی و تعمیرات موتور,3
2609,تکنسین شبکه و زیرساخت,3
2610,تکنسین شیفت ابزار دقیق,3
2611,تکنسین فنی تعمیرات دیزل منطقه دسترسی آزاد,3
2612,ذیحساب و مدیرکل امور مالی ستاد فرماندهی,1
2613,رئیس گروه برنامه ریزی و ارزیابی آموزشی,1
2614,مراقبتکارریخته گری ذوب,8
2615,مسئول اتوماسیون صنعتی,3
2616,کارشناس عمران امور تحقیقات و پژوهشها,2
2617,معاون مدیر امور خدمات پشتیبانی,1
2618,کارشناس فرآیند تولید آب,2
2619,مسئولانبارمواداولیهداروئی اولیهایروزیل,4
2620,اداره سیر و حرکت اداره کل راه اهن اصفهان رئیس ایستگاه اصفهان,1
2621,اداره سیر و حرکت اداره کل راه اهن جنوب معاون اداره سیر و حرکت بند,1
2622,اداره سیر و حرکت اداره کل راه اهن لرستان معاون گار,1
2623,اداره سیر و حرکت اداره کل راه اهن لرستانمعاون گار,1
2624,کمک کارشناس مسئول آموزش,3
2625,اپراتورپرس پخت فلاپ,8
2626,تکنسین امور پیمانکاران فولاد سازی و ریخته گری مداوم,3
2627,دفتردار خدمات حقوقی,4
2628,تکنیسین به زراعی,3
2629,ساخت کابینت mdf,7
2630,سرپرست کنترل حین تولید ماشینکاری,3
2631,کارگر امورساختمانی,9
2632,اپراتورمیزهل دهنده,8
2633,اپراتور دستگاه سیم پیچی ریسندگی,8
2634,تکنسین مسئول تعمیرات خطوط هوایی,3
2635,تکنسین مشاور مکانیک گازهای صنعتی,3
2636,تعمیرکارمرتبه مکانیک وهیدرولیک,7
2637,سرماشین چله پیچی,8
2638,سرنگهبان کارخانه حفاظت,5
2639,راننده کامیون کفی,8
2640,سرکارگرحلاجی وکاردینگ,3
2641,سرکارگرفنی سیلو,3
2642,سرپرست برنامه ریزی و راهبرد توسعه حراست,1
2643,صافکاری ماشین,7
2644,کارمند شرکت ساختمانی دفتردار,4
2645,معاون توسعه مدیریت منابع انسانی,1
2646,پرسکاروبرشکار,8
2647,کارشناس حفاظت و بهره برداری ابهای زیرزمینی,2
2648,مسئول تغذیه خطوط اکستریور سایت شمال,3
2649,مسئول حسابداری حقوق ودستمزد,3
2650,کارگرماهرپدرای تکمیل هاتفلو,8
2651,کارگرمتخصص تعمیرات انالوگ ابزاردقیق,7
2652,سرآتش نشان راننده,5
2653,دست فروش ماهی,9
2654,کارگر تولید پنیر خامه ای,8
2655,مکانیک تعمیرات ماسوره پیچی,7
2656,کارشناس خدمات پژوهشی د.علوم ریاضی,2
2657,مسئول نظم و ساماندهی امور پرسنل,3
2658,استادکار کمپرسور,7
2659,استادکارتعمیرات لاستیک,7
2660,استادکارفلزکاری مکانیک مکانیک ماشین,7
2661,کنترلر کیفی ارشد عملیات حرارتی,3
2662,بانکدار همترازمتصدی اموراداری رتبه یک,4
2663,تعمیرکار مکانیک اضطراری جنبی,7
2664,برشکاروقیچی کار,7
2665,تکنسین نگهداری وتعمیرات قالب ریخته گری نت فولاد سازی,3
2666,تکنسین گواهی کیفیت فولادسازی و نورد پیوسته,3
2667,میوه فروش وانتی,9
2668,کاردان یا تکنسین امور دارویی,3
2669,مشاورمعاون مدیرمهندسی وسرویسها خمیرسازی,2
2670,کاردان نگهداری و پشتیبانی سیستمهای همگانی,3
2671,نخ تاب دستی,7
2672,مسیول برنامه ریزی کنترل بودجه,3
2673,کاردان یا تکنیسن مبارزه با بیماریها مسئول زنجیره سرما,3
2674,کارشناس تدوین و برنامه ریزی چک های تعمیراتی,2
2675,مسیول برنامه ریزی کارگاه تجهیزات وماشین آلات ماشین ومونتاژ,3
2676,کمک متصدی توزین,4
2677,کارگرسیم پیچی فشارقوی لاکی,7
2678,تکنسین دانشکده کشاورزی,3
2679,تکنسین دفترفنی,3
2680,رئیس کنترل کیفیت ورود کالا,1
2681,رئیس گروه تدوین مقررات,1
2682,راننده وسایل نقلیه سنگین,8
2683,مسئول بودجه و گزارشات,3
2684,کاردان توسعه محصولات نهایی,3
2685,مسئول کارخانه قند,1
2686,کاردان تولید بسته بندی,3
2687,مسئول برنامه ریزی کارگاه سازه وپلسازی,3
2688,کارگرتعمیرات وتجهیزات کمکی,7
2689,کارگرتولیدملامین یک,8
2690,اپراتور دستگاه سرند شورکن آجیل و خشکبار,8
2691,اپراتور دستگاه سوسپانسون پرکنی,8
2692,اپراتور دستگاه مخلوط کن الیاف,8
2693,کنترل چی بافت,8
2694,تکنسین ارشد کمپرسورها,3
2695,رنگرزی کارگر ژیگو,8
2696,سرپرست تحقیقات صنعتی,1
2697,فرمن سه قرص سازی دستگاه پرس قرص مانستی,3
2698,معاون مدیر کل دفتر فنی,1
2699,کارشناس مسئول محاسبات وپرداختها,2
2700,اپراتور توربین اطاق فرمان,8
2701,تست کارالکتروموتورشناور,7
2702,تعمیر خودرو,7
2703,تکنسین ارشد تعمیرات ماشین آلات کارگاهی,3
2704,تکنسین ارشد نوبتکاری تعمیرات تهویه,3
2705,فروشندگی میوه با وانت سیار,5
2706,سرپرست واحد تولید پودر,3
2707,مسئول hse سایت,2
2708,مدیرحوزه ریاست سازمان,1
2709,مدیرکل فناوری اطلاعات,1
2710,مسئول تربیت بدنی,1
2711,اموزگاردرس تربیت بدنی,2
2712,کارشناس هماهنگی مالی,2
2713,کارشناس ارتباطات با مجلس,2
2714,کارشناس ارشد سازه سطح 3,2
2715,کارشناس ارشد ساخت وتامین,2
2716,کارشناس ارزیابی و پایش hse مسافری و اماکن,2
2717,کارشناس فروش نرم افزار,2
2718,مسئول کنترل فرآیندهای فروش,2
2719,متصدی تولید برق توربین,8
2720,کارشناس امور بیمه و خدمات درمانی,2
2721,کارشناس مسئول ارتقای اعضای هیات علمی,2
2722,مسئول طراحی و نقاشی و عکاسی,2
2723,پرس کاری,8
2724,کارشناس مدیریت طول عمر تجهیزات الکتریک و ابزار دقیق,2
2725,کاردان تحقیقات مواد شیمیایی,3
2726,پرسکار چرم,8
2727,کارشناس پرتو شناسی,2
2728,کارشناس مسئول ارتباطات واموزش بهداشت,2
2729,کارشناس برنامه ریزی و کنترل استراتژیک,2
2730,کارشناس امور رسانه و تبلیغات,2
2731,مهندس ارشد فرآیند ناحیه دو,2
2732,کارشناس نظارت ارزشیابی و گسترش,2
2733,کارگرعقب ماشیندارنوردمستقیم مقدمات بافندگی,8
2734,کمک رنگکار,9
2735,کارگر قالبشوئی,9
2736,اپراتور پشتیبانی تولید پلیمری,8
2737,جانشین سرپرست نگهداری و تعمیرات,3
2738,رئیس امورحسابرسی مالیاتی اا,1
2739,کارشناس سیستم رنگ,2
2740,کارشناس صاحب جمع املاک,2
2741,مسوول خدمات مالی,1
2742,کارشناس ارشد تخصصی,2
2743,کارگر خدمات نظافتی,9
2744,کارگر ریسندگی بخش پلی استر,8
2745,اپراتور دستگاه بسته بندی پفک,8
2746,کمک کارشناس رفاه,3
2747,ذیحساب اداره کل آموزش و پرورش,1
2748,سرپرست نیرو بخار,3
2749,سرپرست کل تاسیسات,1
2750,سرپرستار بخش cath.lab,2
2751,متصدیان اپراتورها ماشین آلات و دستگاه ها مونتاژ کارها و رانندگان وسایل نقلیه,8
2752,تکنسین مسیول تعمیرات خطوط هوایی,3
2753,ذیحساب اداره کل اموزش و پرورش,1
2754,کارشناس برآورد ساختمان,2
2755,کارشناس بازارکار,2
2756,مسئول دفتر آموزش,3
2757,اپراتور ماشین سلول براده بردار فلزات,8
2758,برقکشی ساختمان,7
2759,رئیس اداره هواشناسی سینوپتیک فرودگاهی اصلی,1
2760,سرپرست اداره خرید ماشین آلات و لوازم یدکی,1
2761,کارشناس ارشد تنظیفات صنعتی و شیمیایی,2
2762,کمک کارشناس اب و خاک,3
2763,تکنسین بازرس نگهداری و تعمیرات برق و ابزار دقیق فولادسازی و حمل مواد,3
2764,دست فروش غیر خوراکی,9
2765,ذیحساب اداره کل بازرسی استان گیلان,1
2766,تکنسین هوش بری,3
2767,رئیس مرکزمهندسی عملیات سوئیچ بین الملل ای اس ام سی ش,1
2768,سالن تولیدرینگ,8
2769,سرپرست واحد یک بازیابی مواد,3
2770,رییس گروه برنامه ریزی و ارزیابی آموزشی,1
2771,مسئول برنامه ریزی کنترل بودجه,1
2772,مسئول فنی و اجرایی حوزه چهار,1
2773,کارشناس برنامه ریزی و بهبود سیستم ها,2
2774,کارشناس کمیته تخصصی,2
2775,منشی دفتر قاضی,4
2776,کارشناس برنامه ریزی امور اموزش فنی و حرفه ای,2
2777,کارشناس مسئول خدمات واموراجتماعی,2
2778,معاونت بازرگانی و بهره برداری معاون مدیرکل در امور بازرگانی,1
2779,پیشخدمت وسرایدار,9
2780,کارشناس مسئول برنامه ریزی عملکرد,2
2781,کارمند صنایع,4
2782,گروه امور مسافری اداره کل راه اهن شمال رئیس گروه امور مسافری,1
2783,تکنسین تعمیرات مکانیک فشار قوی,3
2784,مدیر دفتر دادستان,1
2785,میزبان باشگاه مردانه,5
2786,کارشناس تبلیغات انتشارات و رسانه,2
2787,کارشناس تربیت بدنی مرد,2
2788,کارشناس تامین منابع مالی,2
2789,پالت صاف کن سالن,9
2790,کارگر موقت قراردادی,9
2791,تراشکارارشد,7
2792,تراشکاری تولیدات,7
2793,تکنسین ارشد نوبتکاری نگهداری و تعمیرات ابزاردقیق,3
2794,تکنسین ارشد نوسازی ساخت و نصب,3
2795,خمیرزن صابون,8
2796,مسئول ارزیابی و اثر بخشی دوره های آموزشی,2
2797,کارشناس مسئول درامدهای عمومی,2
2798,کارشناس مسئول خدمات عمومی,2
2799,مهندس سیستم های برقی,2
2800,کاردان نظارت فنی بر اماکن ورزشی,3
2801,مسئول مرکز داده ها,1
2802,کمک انباردار درجه دو,4
2803,افسر اتاق کنترل آتش نشانی,5
2804,کارشناس ارشد فراوری داده واردات,2
2805,معاون پرورشی مدیرکل,1
2806,کارشناس قضایی پست سازمانی با نام,2
2807,کارشناس نگهداری تعمیرات,2
2808,مسئول گروه بازرسی ماشین آلات دوار,3
2809,اداره تبلیغات و انتشارات دفتر روابط عمومیکارشناس اطلاع رسانی,2
2810,اپراتور دستگاه بسته بندی همبرگر,8
2811,تکنسین تاسیسات ارشد,3
2812,مددکار بهداشتی و درمانی,3
2813,شاگردی,9
2814,مسئول انتظامات و خدمات,5
2815,کا رگر ساختمان,9
2816,کاردان سخت افزارکامپیوتر,3
2817,کاردان خدمات فنی و مهندسی,3
2818,کاردان مسیول نصب و راه اندازی سیستمهای انتقال,3
2819,مسئول باشگاه ورزشی وتربیت بدنی,1
2820,کارشناس انبار لوازم مصرفی و اداری,3
2821,متصدی دفتربرنامه ریزی،فناوری اطلاعات و ارتباطات,4
2822,کارشناس شبکه توزیع آب,2
2823,مسیول فرآیند مونتاژ یک,3
2824,نوبتکار برجهای خنک کننده واحد آب,8
2825,کارشناس ارشد مهندسی مواد,2
2826,کارشناس نرم افزار کارخانه,2
2827,کارکنان کتابخانه و بایگانی,4
2828,کارگرپمپ بنزین,5
2829,استاد کار ارشد نقاشی,7
2830,اپراتور خط بارگیری,8
2831,اپراتور دستگاه برگ گیر دانه های روغنی,8
2832,اپراتورشستشوعملیات تکمیلی,8
2833,کمک بازرس ممیزی وبازرسی فنی,3
2834,تعمیر کار تاسیسات و روانکاری,7
2835,تکنسین نصب و تنظیم آهنگری,3
2836,رئیس اداره بهداشت صنعتی,1
2837,رئیس کارگاه تراشکاری,1
2838,سرکارگراکستراکسیون,3
2839,سرکارگرخدمات عمومی,5
2840,ماشیندار درجه ریسندگی,8
2841,سرپرست انتشارات,1
2842,مدیر توسعه مدیریت,1
2843,کارمند ارشد استانداردهای فنی و اقتصادی,3
2844,مسئول دفتر خرید ماشین آلات،تجهیزات و قطعات یدکی,1
2845,مونتاژ کار محور و اکسل وسیله نقلیه,8
2846,کاردان اداره اسناد حراست,3
2847,کارگروخمکاروگریسکاراسیاب سیمان,8
2848,اپراتور تزریق فوم,8
2849,اپراتورسنگ شکن ثانویه آموزشی تغلیظ,8
2850,اپراتور دستگاه هاواژ معدن,8
2851,تکنسین مکانیک بویلر,3
2852,تکنسین ناظر تاسیسات,3
2853,رئیس کارگاه تمیزکاری,5
2854,سرکارگرتعمیرکارتایرخودرو معدن,7
2855,سرکارگردرجه یک دوباره سازی,7
2856,ماسوره زن باطری پرکن,8
2857,ماشینچی جی تی دووسه ورقی,8
2858,مدیر ارشد مرکز بهداشت وطب کار,1
2859,مدیر امور ماشینکاری,1
2860,مدیر برنامه ریزی وبودجه,1
2861,کارشناس مسئول ردیابی محصول,2
2862,پوست کنی گردو,9
2863,کارشناس مسیول تولید برق,2
2864,مسئول کارشناس مکانیک,2
2865,مسئول تزئینات تکمیلی,7
2866,مکانیک ماشین الات سنگین درجه 1,7
2867,کارگر برش پشم شیشه و حمل ونقل در شرکت شعله,9
2868,کارگر بهره بردار پست,8
2869,مکانیک دوزکاربافندگی,7
2870,اپراتور دستگاه لیبل زنی جرم گیر,8
2871,کارشناس پیمان ها,2
2872,کاردان بهیاری ارشد,3
2873,کارشناس اموراتباع ومهاجرین خارجی,2
2874,مهندس پشتیبانی فنی,2
2875,مدیرنمایشگاه ماشین,1
2876,کارگرساده وکارگرتاسیسات,9
2877,آزمایشگر آزمایشگاه شیمی,3
2878,کمک راننده مهندسی,9
2879,اننظامی,5
2880,کارگر مصالح فروشی,9
2881,کمک انباردارضایعات,9
2882,اپراتورتابندگی,8
2883,تکنیسین شیفت عملیات اتاق فرمان,3
2884,تکنیسین کارگاه ابزار دقیق,3
2885,کارشناس مسئول نقشه کشی صنعتی,2
2886,کارشناس مسئول آزمایشگاه مواد شیمیایی,2
2887,کارمند ارشدکارگزینی,4
2888,کاردان ابزاردقیق و اتوماسیون,3
2889,کاردان اتاق کنترل,3
2890,کارشناس بازنگری پروژه ها,2
2891,کارمند ارشد خدمات عمومی,4
2892,کاردان خط پرواز,3
2893,مسئول دفتر فنی نصب و راه اندازی,3
2894,کمک کارشناس طراحی گرافیک,3
2895,تفکیک کننده ضایعات,9
2896,رئیس اداره کنترل کیفیت ونظارت بهداشتی,1
2897,تکنسین تاسیسات گازرسانی,3
2898,کارگرتاسیسات و,7
2899,کارگرتصفیه خانه فاضلاب کارگرساده آبفاضلاب ام,9
2900,استاد کار کاشی کاری ساختمان,7
2901,توتون بر دستی,9
2902,جوشکار و مونتا‍‍ژکار,7
2903,جوشکاری قطعات دستگاه,7
2904,راننده اتوبوس حمل مسافر,8
2905,سیم پیچی کارگرساده سالن,9
2906,مدیر دفترکنترل کیفیت و بهداشت آب,1
2907,مدیرعامل و رئیس هیات مدیره,1
2908,کارشناس مدیریت منابع آب,2
2909,کارشناس مامور مدیریت تولید آهن و فولاد,2
2910,انجام خدمات تاسیسات لوله کشی شرکت,7
2911,اپراتور نوار قلب,3
2912,اپراتوردرجه عملیاتی تهیه شیرآهک تغلیظ,8
2913,تکنیسین تکمیل لوله ارشد,3
2914,رئیس برق و مکانیک,1
2915,سرپرست ارشدخمیرسازی,3
2916,رییس تولید مواد شیمیایی,1
2917,رییس دادگاه عالی,1
2918,شیمیست آزمایشگاه ویژه,2
2919,کارگر کمکی رنگرزی,9
2920,کارشناس مسئول رسیدگی به شکایات درون سازمانی,2
2921,الکتریسین برقکارصنعتی,7
2922,کارگرتولیدی,9
2923,حفارواتشبارمعدن,8
2924,خرید وفروش آهن آلات,5
2925,سرپرست زیربندی,3
2926,مسیول حسابداری حقوق ودستمزد,3
2927,مسیول دفتر آموزش,3
2928,رییس سازمان نهضت سوادآموزی,1
2929,متصدی شیفت الکترومکانیک ماشین الات حمل خاک,8
2930,کارشناس پشتیبانی کاربران,2
2931,پرستارلیسانس و بالاتر,2
2932,مهندس تاسیسات روشنایی,2
2933,کاردان تولیدمواداولیه,3
2934,کارشناس امور مالی و وصول درامدها,2
2935,کارشناس امور ثبت احوال,2
2936,کارشناس اموراستخدام ورفاه,2
2937,کارگر عقب شستشوی رنگرزی و تکمیل,9
2938,کارگرساده کارگاه فریزر,9
2939,کارگر حمل و نقل,9
2940,انباردارتولیدات,4
2941,سرپرست اداره خدمات فنی,1
2942,رییس اداره نظارت بر عملکرد شرکتهای گروه,1
2943,رییس اداره کنترل کیفیت ونظارت بهداشتی,1
2944,کارشناس توان بخشی و توان پزشکی,2
2945,کارشناس تشکیلات و منابع انسانی,2
2946,معلم هنرستان پسرانه,2
2947,اپراتور ماشین نواربافی,8
2948,باتری سازی,7
2949,تکنسین سرم سازی,3
2950,متصدی دفترمدیریت نگهداری و تعمیرات,4
2951,متصدی شیفت آتش نشانی,5
2952,مسئول امور گمرکی بیمه وترخیص کالا,3
2953,معاون اداره سیستم های رایانه ای,1
2954,کارشناس آتش نشانی و امداد و نجات,2
2955,مسئول حسابداری,3
2956,کارشناس تعمیرات ابزار دقیق واحدهای آماده سازی خوراک و آروماتیک,2
2957,بازرس فنی مکانیزه,3
2958,بافنده سولدز,7
2959,اپراتورارشدواش,8
2960,تکنسین نقشه برداری عمقی,3
2961,روا بط عمومی,2
2962,سرپرست تعمیرات مکانیک کوره ها و دیسکها گندله سازی,3
2963,سنگ زن جوشکاری,7
2964,فرمن کارگاه تمیزکاری,5
2965,مدیرامور پیمانکاران وبرونسپاری پروژه خاص,1
2966,کارمند دفتری پذیرش سالن های ورزشی,4
2967,کارشناس تولید آهک سازی,2
2968,کارشناس ارشد مالیاتی,2
2969,معاون بهره برداری و توسعه فاضلاب,1
2970,کارگرعمومی کشاورزی,9
2971,دریل کاردرجه یک,8
2972,سرپرست مدیریت تولید بتنی و پروژه های اجرایی,1
2973,لوله کش وجوشکاری تی ای جی,7
2974,کارگر کنترل کیفیت اینتگرال,8
2975,چسب زن کارکشی,7
2976,کارشناس مسئول خدمات دانشجویی و فرهنگی,2
2977,مسئول فرآیندهای کیفیت,3
2978,کارشناس بودجه طرح ها,2
2979,مهندس ارشد تعمیرات مکانیک,2
2980,کارشناس تعمیرات ماشین آلات و ادوات حمل نی و باگاس,2
2981,مهندس ارشد تعمیرات بخش تضمین کیفیت,2
2982,کارشناس بهبود فرآیند ها و ارزیابی ریسک,2
2983,کمک اپراتور مواد,9
2984,تکنسین تولید جدید الاستخدام,3
2985,حسابرس بخش مدیریت,2
2986,رییس مونتاژوتست,1
2987,رییس اداره هماهنگی امور معاونت ها و مناطق,1
2988,رییس اداره کیفیت پرس,1
2989,عضو هیئت علمی کرامتی,2
2990,عضو هیات مدیره شرکت خودروسازی,1
2991,متصدی سفارشات خرید خارجی,3
2992,مسئول انبار دارویی,3
2993,رئیس تولید مواد شیمیایی,1
2994,تکنسین ارشد پلیمرساز بخش پلی استر,3
2995,رئیس دفترفنی و برنامه ریزی وکنترل تعمیرات,1
2996,رئیس طراحی قالب,1
2997,سرپرست دفترداری و کنترل اسناد,3
2998,متصدی دستگاه پرس فلز,8
2999,مراقبتکارارشدسنگ شکن اولیه معدن,8
3000,متصدی شیفت اتش نشانی,5
3001,واسط معملات اتومبیل,3
3002,واحد ستاره دار اداره کل نیروی کشش رئیس اداره تعمیرات مکانیکی و ا,1
3003,کارگر درجه 1 تاسیسات ریخته گری,7
3004,اداره امور ناوگان و بازدید فنی اداره کل راه اهن جنوبشرق لکوموتیور,8
3005,کمک کارشناس برنامه ریزی,3
3006,اپراتورپرسهای پخت فلاپ,8
3007,دستیارمتصدی دستگاه حمل تفاله خمیرکاغذ,8
3008,رئیس مهندسی خطوط لوله لوله کشی و مدل سه بعدی,1
3009,سرپرست کنترل کیفیت مواد محصول و فرمولاسیون,3
3010,قالب بند باکالیت,8
3011,مسیول امور گمرکی بیمه وترخیص کالا,3
3012,گروه بازرگانی و بازاریابی اداره کل راه اهن اصفهان متصدی حمل و نقل,4
3013,برقو کار درجه 1,7
3014,حسابدار فروش خارجی,2
3015,رئیس توسعه برق,1
3016,سرپرست سفارشات,3
3017,کارشناس مسئول بازنگری استعدادها و جانشین پروری,2
3018,مهندس شیفت تولید احیاء,2
3019,کارشناس امورمدارس,2
3020,کارشناس گزارشات,2
3021,کارشناس مسئول امورگمرکی شیفت,2
3022,مسئول دفتر مدیر مهندسی فرآیند,3
3023,کارشناس یک برق,2
3024,کارشناس مسئول امورعمومی,2
3025,کارشناس سازه,2
3026,کارگرانبار برنامه ریزی کنترل تولید مواد,4
3027,کارشناس مسئول تولید برق,2
3028,کارگربرقکار,7
3029,کارمند مهندسی کنترل کیفیت,3
3030,کارکشی,9
3031,استاد کار هویه,7
3032,کارگرکنترل مونتاژ کنترل چی,8
3033,انباردار متراژ بسته بندی,4
3034,معا ون دا یره ممتا زج,1
3035,کاردان کنترل کالا و مواد,3
3036,کاردان پشتیبانی وبرنامه ریزی,3
3037,کارگردستگاه سنگین ملامین,8
3038,کارگر تفکیک کننده ضایعات,9
3039,امور خط کشتار تخلیه پیش معده,7
3040,اپراتورتکثیر,4
3041,تراشکارفنی,7
3042,دبیر نظام مشارکت,3
3043,فروش مواد غذایی و خواروبار,5
3044,فروشنده لبنیاتی,5
3045,فلزکار درجه 2 فلزکاری سبک,7
3046,کارورزسه تولید,8
3047,کارشناس نصب و راه اندازی سیستمهای انتقال,2
3048,متصدی دفتر مهندسی کارخانه,4
3049,مشاور قضایی دادگاه خانواده زن,2
3050,کارشناس نت جوشکاری,2
3051,متصدی سرویس وماشین الات,8
3052,معاون فنی و شبکه ایستگاهها,1
3053,کارگرنظافتچی کوره ونوارنقاله,9
3054,ازمایشی ماسوره دسته کن,8
3055,کارگرفنی مونتاژ کفی,8
3056,کارپردار تزریق,8
3057,کارشناس ارشدامورسیاسی همطراز رئیس اداره اداره کل خاورمیانه و شما,2
3058,متصدی سنگ زنی وشیشه شوئی نشکن,8
3059,نمایشگاه ماشین,5
3060,کارشناس شیفت نسوز,2
3061,کارشناس ناظر بر فروش,2
3062,کارگرچله پیچی مقدمات,8
3063,ازمایشگرخمیر ازمایشگاه مرکزی خمیروکاغذ,3
3064,اپراتور اطاق کنترل قلع اندود و خطوط برش,3
3065,اپراتور دستگاه آسیاب گرانولی پلاستیک,8
3066,اپراتور دستگاه انجماد گوشت گاو و گوسفند,8
3067,کارگرفنی تولید بخار,8
3068,اپراتور دیزل,8
3069,تعمیر کار مکانیک تعمیرات خطوط وشبکه واکسیژن نت آبرسانی,7
3070,رئیس واحدبرق,1
3071,کارشناس دو مکانیک,2
3072,کارشناس ارشد پشتیبانی و کنترل صورت وضعیت ها,2
3073,کاردان اموردام,3
3074,مونتاژکار کشتی,7
